date,venue_name,race_no,race_type,weather,wind_dir,wind_ms,wave_cm,rank,waku,reg_no,name,motor_no,boat_no,exhibition_time,course_enter,st_timing,race_time,won3,won3_pay,won3_pop,won2,won2_pay,won2_pop,trio,trio_pay,trio_pop,pair,pair_pay,pair_pop,lap_time,turn_time,straight_time,lap_rank,turn_rank,straight_rank,exhibition_eval
20260706,住之江,1,住之江ＯＮＥ,雨,無風,0,1,1,2,3441,土 屋 太 朗,76,33,6.95,2,0.11,1.50.8,2-1-3,3780,12,2-1,1480,5,1-2-3,350,3,1-2,220,2,,,,,,,
20260706,住之江,1,住之江ＯＮＥ,雨,無風,0,1,2,1,3905,天 野 友 和,81,29,6.95,1,0.14,1.51.7,2-1-3,3780,12,2-1,1480,5,1-2-3,350,3,1-2,220,2,,,,,,,
20260706,住之江,1,住之江ＯＮＥ,雨,無風,0,1,3,3,5154,村 松 栄 太,34,25,6.95,3,0.08,1.53.1,2-1-3,3780,12,2-1,1480,5,1-2-3,350,3,1-2,220,2,,,,,,,
20260706,住之江,1,住之江ＯＮＥ,雨,無風,0,1,4,4,3731,高 濱 芳 久,62,19,6.97,4,0.07,1.54.0,2-1-3,3780,12,2-1,1480,5,1-2-3,350,3,1-2,220,2,,,,,,,
20260706,住之江,1,住之江ＯＮＥ,雨,無風,0,1,5,6,3602,奥 平 拓 也,30,27,6.98,6,0.10,1.55.1,2-1-3,3780,12,2-1,1480,5,1-2-3,350,3,1-2,220,2,,,,,,,
20260706,住之江,1,住之江ＯＮＥ,雨,無風,0,1,6,5,5366,塩 嶋 泰 空,18,84,6.99,5,0.47,1.57.4,2-1-3,3780,12,2-1,1480,5,1-2-3,350,3,1-2,220,2,,,,,,,
20260706,住之江,2,予選,雨,北,2,1,1,4,4028,田 村 隆 信,28,16,7.00,4,0.10,1.50.7,4-5-2,3300,12,4-5,1060,4,2-4-5,630,3,4-5,810,6,,,,,,,
20260706,住之江,2,予選,雨,北,2,1,2,5,4012,中 村 有 裕,15,61,6.94,5,0.19,1.52.7,4-5-2,3300,12,4-5,1060,4,2-4-5,630,3,4-5,810,6,,,,,,,
20260706,住之江,2,予選,雨,北,2,1,3,2,4836,大 谷 健 太,78,52,6.96,2,0.21,1.54.2,4-5-2,3300,12,4-5,1060,4,2-4-5,630,3,4-5,810,6,,,,,,,
20260706,住之江,2,予選,雨,北,2,1,4,1,4098,赤 澤 文 香,11,24,6.90,1,0.12,1.55.0,4-5-2,3300,12,4-5,1060,4,2-4-5,630,3,4-5,810,6,,,,,,,
20260706,住之江,2,予選,雨,北,2,1,5,6,5450,藤 本 遼 磨,52,90,6.95,6,0.25,1.56.3,4-5-2,3300,12,4-5,1060,4,2-4-5,630,3,4-5,810,6,,,,,,,
20260706,住之江,2,予選,雨,北,2,1,6,3,3825,宮 嵜 隆太郎,58,86,6.96,3,0.22,2.01.4,4-5-2,3300,12,4-5,1060,4,2-4-5,630,3,4-5,810,6,,,,,,,
20260706,住之江,3,予選,曇り,北,2,1,1,2,4211,村 田 敦,24,17,6.97,5,0.16,1.51.4,2-4-3,1960,5,2-4,1280,5,2-3-4,280,1,2-4,650,3,,,,,,,
20260706,住之江,3,予選,曇り,北,2,1,2,4,3499,市 川 哲 也,84,21,7.01,3,0.32,1.52.2,2-4-3,1960,5,2-4,1280,5,2-3-4,280,1,2-4,650,3,,,,,,,
20260706,住之江,3,予選,曇り,北,2,1,3,3,3918,深 井 利 寿,70,85,6.98,2,0.27,1.53.4,2-4-3,1960,5,2-4,1280,5,2-3-4,280,1,2-4,650,3,,,,,,,
20260706,住之江,3,予選,曇り,北,2,1,4,6,3352,小 川 晃 司,23,38,7.00,6,0.28,1.55.9,2-4-3,1960,5,2-4,1280,5,2-3-4,280,1,2-4,650,3,,,,,,,
20260706,住之江,3,予選,曇り,北,2,1,5,1,5362,中 嶋 世 奈,36,37,6.88,1,0.40,1.56.2,2-4-3,1960,5,2-4,1280,5,2-3-4,280,1,2-4,650,3,,,,,,,
20260706,住之江,3,予選,曇り,北,2,1,6,5,3542,清 水 紀 克,21,74,7.01,4,0.33,1.58.9,2-4-3,1960,5,2-4,1280,5,2-3-4,280,1,2-4,650,3,,,,,,,
20260706,住之江,4,予選,曇り,北東,2,1,1,3,3435,寺 田 千 恵,33,35,6.96,3,0.09,1.50.2,3-4-1,1810,5,3-4,780,4,1-3-4,350,1,3-4,650,3,,,,,,,
20260706,住之江,4,予選,曇り,北東,2,1,2,4,4030,森 高 一 真,39,50,6.92,4,0.10,1.51.7,3-4-1,1810,5,3-4,780,4,1-3-4,350,1,3-4,650,3,,,,,,,
20260706,住之江,4,予選,曇り,北東,2,1,3,1,3075,中 村 裕 将,37,34,7.01,1,0.10,1.54.1,3-4-1,1810,5,3-4,780,4,1-3-4,350,1,3-4,650,3,,,,,,,
20260706,住之江,4,予選,曇り,北東,2,1,4,5,4730,土 屋 実沙希,60,23,6.95,5,0.13,1.54.5,3-4-1,1810,5,3-4,780,4,1-3-4,350,1,3-4,650,3,,,,,,,
20260706,住之江,4,予選,曇り,北東,2,1,5,2,5355,萩 原 丈太朗,64,59,6.94,2,0.22,1.55.5,3-4-1,1810,5,3-4,780,4,1-3-4,350,1,3-4,650,3,,,,,,,
