date,venue_name,race_no,race_type,weather,wind_dir,wind_ms,wave_cm,rank,waku,reg_no,name,motor_no,boat_no,exhibition_time,course_enter,st_timing,race_time,won3,won3_pay,won3_pop,won2,won2_pay,won2_pop,trio,trio_pay,trio_pop,pair,pair_pay,pair_pop
20260327,三国,1,みくにあさイチ,晴,12,2,2,1,1,4961,西橋　　奈未,,,,,,1.476,1-2-3,270,1,1-2,180,1,1-2-3,190,1,1-2,160,1
20260327,三国,1,みくにあさイチ,晴,12,2,2,2,2,5144,中尾　　彩香,,,,,,1.517,1-2-3,270,1,1-2,180,1,1-2-3,190,1,1-2,160,1
20260327,三国,1,みくにあさイチ,晴,12,2,2,3,3,3580,水口　　由紀,,,,,,1.527,1-2-3,270,1,1-2,180,1,1-2-3,190,1,1-2,160,1
20260327,三国,1,みくにあさイチ,晴,12,2,2,4,5,4997,濱崎　寿里矢,,,,,,1.547,1-2-3,270,1,1-2,180,1,1-2-3,190,1,1-2,160,1
20260327,三国,1,みくにあさイチ,晴,12,2,2,5,6,3604,武藤　　綾子,,,,,,,1-2-3,270,1,1-2,180,1,1-2-3,190,1,1-2,160,1
20260327,三国,1,みくにあさイチ,晴,12,2,2,6,4,5320,岩崎　　麗子,,,,,,,1-2-3,270,1,1-2,180,1,1-2-3,190,1,1-2,160,1
20260327,三国,2,みくにあさガチ,晴,12,1,1,1,1,4243,西村　　　歩,,,,,,1.484,1-2-5,880,3,1-2,210,1,1-2-5,460,3,1-2,160,1
20260327,三国,2,みくにあさガチ,晴,12,1,1,2,2,4208,三浦　　永理,,,,,,1.496,1-2-5,880,3,1-2,210,1,1-2-5,460,3,1-2,160,1
20260327,三国,2,みくにあさガチ,晴,12,1,1,3,5,5241,門田　　　栞,,,,,,1.501,1-2-5,880,3,1-2,210,1,1-2-5,460,3,1-2,160,1
20260327,三国,2,みくにあさガチ,晴,12,1,1,4,3,4901,出口　舞有子,,,,,,1.518,1-2-5,880,3,1-2,210,1,1-2-5,460,3,1-2,160,1
20260327,三国,2,みくにあさガチ,晴,12,1,1,5,6,5146,野田　　彩加,,,,,,,1-2-5,880,3,1-2,210,1,1-2-5,460,3,1-2,160,1
20260327,三国,2,みくにあさガチ,晴,12,1,1,6,4,4400,加藤　　奈月,,,,,,,1-2-5,880,3,1-2,210,1,1-2-5,460,3,1-2,160,1
20260327,三国,3,みくにあさズバ,晴,2,1,1,1,1,3999,大瀧　明日香,,,,,,1.491,1-5-2,1710,7,1-5,490,2,1-2-5,630,4,1-5,530,2
20260327,三国,3,みくにあさズバ,晴,2,1,1,2,5,4733,赤井　　　睦,,,,,,1.510,1-5-2,1710,7,1-5,490,2,1-2-5,630,4,1-5,530,2
20260327,三国,3,みくにあさズバ,晴,2,1,1,3,2,5334,樫葉　　新心,,,,,,1.520,1-5-2,1710,7,1-5,490,2,1-2-5,630,4,1-5,530,2
20260327,三国,3,みくにあさズバ,晴,2,1,1,4,6,4924,中北　　　涼,,,,,,1.538,1-5-2,1710,7,1-5,490,2,1-2-5,630,4,1-5,530,2
20260327,三国,3,みくにあさズバ,晴,2,1,1,5,3,4183,宇野　　弥生,,,,,,,1-5-2,1710,7,1-5,490,2,1-2-5,630,4,1-5,530,2
20260327,三国,3,みくにあさズバ,晴,2,1,1,6,4,3357,福島　　陽子,,,,,,,1-5-2,1710,7,1-5,490,2,1-2-5,630,4,1-5,530,2
20260327,三国,4,みくにあさ推し,晴,4,1,1,1,2,3845,中谷　　朋子,,,,,,1.490,2-1-4,5490,21,2-1,2260,9,1-2-4,330,2,1-2,510,3
20260327,三国,4,みくにあさ推し,晴,4,1,1,2,1,4224,大橋　栄里佳,,,,,,1.506,2-1-4,5490,21,2-1,2260,9,1-2-4,330,2,1-2,510,3
20260327,三国,4,みくにあさ推し,晴,4,1,1,3,4,4530,小野　　生奈,,,,,,1.522,2-1-4,5490,21,2-1,2260,9,1-2-4,330,2,1-2,510,3
20260327,三国,4,みくにあさ推し,晴,4,1,1,4,6,4611,今井　　美亜,,,,,,1.537,2-1-4,5490,21,2-1,2260,9,1-2-4,330,2,1-2,510,3
20260327,三国,4,みくにあさ推し,晴,4,1,1,5,3,5327,西田　　和加,,,,,,,2-1-4,5490,21,2-1,2260,9,1-2-4,330,2,1-2,510,3
20260327,三国,4,みくにあさ推し,晴,4,1,1,6,5,4071,古賀　　千晶,,,,,,,2-1-4,5490,21,2-1,2260,9,1-2-4,330,2,1-2,510,3
20260327,三国,5,予選,晴,4,3,3,1,2,4974,安井　　瑞紀,,,,,,1.490,2-1-6,1770,6,2-1,410,2,1-2-6,690,2,1-2,200,1
20260327,三国,5,予選,晴,4,3,3,2,1,4878,西岡　　育未,,,,,,1.512,2-1-6,1770,6,2-1,410,2,1-2-6,690,2,1-2,200,1
20260327,三国,5,予選,晴,4,3,3,3,6,4791,黒澤　めぐみ,,,,,,1.518,2-1-6,1770,6,2-1,410,2,1-2-6,690,2,1-2,200,1
20260327,三国,5,予選,晴,4,3,3,4,3,4964,土屋　　　南,,,,,,1.536,2-1-6,1770,6,2-1,410,2,1-2-6,690,2,1-2,200,1
20260327,三国,5,予選,晴,4,3,3,5,4,4997,濱崎　寿里矢,,,,,,,2-1-6,1770,6,2-1,410,2,1-2-6,690,2,1-2,200,1
20260327,三国,5,予選,晴,4,3,3,6,5,5265,大廣　　咲季,,,,,,,2-1-6,1770,6,2-1,410,2,1-2-6,690,2,1-2,200,1
20260327,三国,6,予選,晴,4,4,4,1,1,5306,河内　悠利杏,,,,,,1.491,1-3-2,10020,43,1-3,3670,16,1-2-3,1570,6,1-3,1820,8
20260327,三国,6,予選,晴,4,4,4,2,3,3474,松瀬　　弘美,,,,,,1.508,1-3-2,10020,43,1-3,3670,16,1-2-3,1570,6,1-3,1820,8
20260327,三国,6,予選,晴,4,4,4,3,2,5198,奥村　明日香,,,,,,1.524,1-3-2,10020,43,1-3,3670,16,1-2-3,1570,6,1-3,1820,8
20260327,三国,6,予選,晴,4,4,4,4,4,3435,寺田　　千恵,,,,,,1.534,1-3-2,10020,43,1-3,3670,16,1-2-3,1570,6,1-3,1820,8
20260327,三国,6,予選,晴,4,4,4,5,5,4901,出口　舞有子,,,,,,,1-3-2,10020,43,1-3,3670,16,1-2-3,1570,6,1-3,1820,8
20260327,三国,6,予選,晴,4,4,4,6,6,4689,豊田　　　結,,,,,,,1-3-2,10020,43,1-3,3670,16,1-2-3,1570,6,1-3,1820,8
20260327,三国,7,予選,晴,4,3,3,1,1,4317,木村　紗友希,,,,,,1.496,1-2-4,690,1,1-2,300,1,1-2-4,220,1,1-2,210,1
20260327,三国,7,予選,晴,4,3,3,2,2,3900,香川　　素子,,,,,,1.512,1-2-4,690,1,1-2,300,1,1-2-4,220,1,1-2,210,1
20260327,三国,7,予選,晴,4,3,3,3,4,4536,喜井　つかさ,,,,,,1.527,1-2-4,690,1,1-2,300,1,1-2-4,220,1,1-2,210,1
20260327,三国,7,予選,晴,4,3,3,4,6,5156,坂野　さくら,,,,,,1.545,1-2-4,690,1,1-2,300,1,1-2-4,220,1,1-2,210,1
20260327,三国,7,予選,晴,4,3,3,5,3,4924,中北　　　涼,,,,,,,1-2-4,690,1,1-2,300,1,1-2-4,220,1,1-2,210,1
20260327,三国,7,予選,晴,4,3,3,6,5,5320,岩崎　　麗子,,,,,,,1-2-4,690,1,1-2,300,1,1-2-4,220,1,1-2,210,1
20260327,三国,8,予選,晴,4,3,3,1,1,5194,大久保　佑香,,,,,,1.499,1-2-5,960,2,1-2,290,1,1-2-5,390,2,1-2,180,1
20260327,三国,8,予選,晴,4,3,3,2,2,3999,大瀧　明日香,,,,,,1.520,1-2-5,960,2,1-2,290,1,1-2-5,390,2,1-2,180,1
20260327,三国,8,予選,晴,4,3,3,3,5,5189,藤原　　早菜,,,,,,1.530,1-2-5,960,2,1-2,290,1,1-2-5,390,2,1-2,180,1
20260327,三国,8,予選,晴,4,3,3,4,3,3845,中谷　　朋子,,,,,,1.532,1-2-5,960,2,1-2,290,1,1-2-5,390,2,1-2,180,1
20260327,三国,8,予選,晴,4,3,3,5,4,3580,水口　　由紀,,,,,,,1-2-5,960,2,1-2,290,1,1-2-5,390,2,1-2,180,1
20260327,三国,8,予選,晴,4,3,3,6,6,4065,金田　　幸子,,,,,,,1-2-5,960,2,1-2,290,1,1-2-5,390,2,1-2,180,1
20260327,三国,9,予選,晴,4,3,3,1,3,4243,西村　　　歩,,,,,,1.490,3-1-6,1700,4,3-1,810,4,1-3-6,370,1,1-3,360,1
20260327,三国,9,予選,晴,4,3,3,2,1,4071,古賀　　千晶,,,,,,1.519,3-1-6,1700,4,3-1,810,4,1-3-6,370,1,1-3,360,1
20260327,三国,9,予選,晴,4,3,3,3,6,4050,田口　　節子,,,,,,1.528,3-1-6,1700,4,3-1,810,4,1-3-6,370,1,1-3,360,1
20260327,三国,9,予選,晴,4,3,3,4,2,3604,武藤　　綾子,,,,,,1.541,3-1-6,1700,4,3-1,810,4,1-3-6,370,1,1-3,360,1
20260327,三国,9,予選,晴,4,3,3,5,4,4819,蜂須　　瑞生,,,,,,,3-1-6,1700,4,3-1,810,4,1-3-6,370,1,1-3,360,1
20260327,三国,9,予選,晴,4,3,3,6,5,5334,樫葉　　新心,,,,,,,3-1-6,1700,4,3-1,810,4,1-3-6,370,1,1-3,360,1
20260327,三国,10,予選特賞,晴,4,3,3,1,2,4530,小野　　生奈,,,,,,1.486,2-3-4,1610,5,2-3,670,3,2-3-4,670,5,2-3,550,3
20260327,三国,10,予選特賞,晴,4,3,3,2,3,5146,野田　　彩加,,,,,,1.514,2-3-4,1610,5,2-3,670,3,2-3-4,670,5,2-3,550,3
20260327,三国,10,予選特賞,晴,4,3,3,3,4,4689,豊田　　　結,,,,,,1.536,2-3-4,1610,5,2-3,670,3,2-3-4,670,5,2-3,550,3
20260327,三国,10,予選特賞,晴,4,3,3,4,5,4964,土屋　　　南,,,,,,1.547,2-3-4,1610,5,2-3,670,3,2-3-4,670,5,2-3,550,3
20260327,三国,10,予選特賞,晴,4,3,3,5,1,4744,伊藤　　玲奈,,,,,,,2-3-4,1610,5,2-3,670,3,2-3-4,670,5,2-3,550,3
20260327,三国,10,予選特賞,晴,4,3,3,6,6,4400,加藤　　奈月,,,,,,,2-3-4,1610,5,2-3,670,3,2-3-4,670,5,2-3,550,3
20260327,三国,11,記者特選,晴,4,4,4,1,1,3435,寺田　　千恵,,,,,,1.499,1-3-5,760,1,1-3,340,1,1-3-5,430,1,1-3,270,1
20260327,三国,11,記者特選,晴,4,4,4,2,3,4224,大橋　栄里佳,,,,,,1.501,1-3-5,760,1,1-3,340,1,1-3-5,430,1,1-3,270,1
20260327,三国,11,記者特選,晴,4,4,4,3,5,3900,香川　　素子,,,,,,1.523,1-3-5,760,1,1-3,340,1,1-3-5,430,1,1-3,270,1
20260327,三国,11,記者特選,晴,4,4,4,4,6,5144,中尾　　彩香,,,,,,1.536,1-3-5,760,1,1-3,340,1,1-3-5,430,1,1-3,270,1
20260327,三国,11,記者特選,晴,4,4,4,5,2,5241,門田　　　栞,,,,,,,1-3-5,760,1,1-3,340,1,1-3-5,430,1,1-3,270,1
20260327,三国,11,記者特選,晴,4,4,4,6,4,4791,黒澤　めぐみ,,,,,,,1-3-5,760,1,1-3,340,1,1-3-5,430,1,1-3,270,1
20260327,三国,12,カニ坊選抜,晴,4,3,3,1,3,4317,木村　紗友希,,,,,,1.494,3-6-2,106260,97,3-6,23310,28,2-3-6,5490,16,3-6,10820,15
20260327,三国,12,カニ坊選抜,晴,4,3,3,2,6,4208,三浦　　永理,,,,,,1.502,3-6-2,106260,97,3-6,23310,28,2-3-6,5490,16,3-6,10820,15
20260327,三国,12,カニ坊選抜,晴,4,3,3,3,2,4611,今井　　美亜,,,,,,1.522,3-6-2,106260,97,3-6,23310,28,2-3-6,5490,16,3-6,10820,15
20260327,三国,12,カニ坊選抜,晴,4,3,3,4,1,4974,安井　　瑞紀,,,,,,1.532,3-6-2,106260,97,3-6,23310,28,2-3-6,5490,16,3-6,10820,15
20260327,三国,12,カニ坊選抜,晴,4,3,3,5,4,5189,藤原　　早菜,,,,,,,3-6-2,106260,97,3-6,23310,28,2-3-6,5490,16,3-6,10820,15
20260327,三国,12,カニ坊選抜,晴,4,3,3,6,5,3302,谷川　　里江,,,,,,,3-6-2,106260,97,3-6,23310,28,2-3-6,5490,16,3-6,10820,15
20260327,下関,1,予選,晴,13,2,2,1,4,4232,笠　　　雅雄,,,,,,1.494,4-2-6,20640,76,4-2,3800,17,2-4-6,1670,9,2-4,1150,7
20260327,下関,1,予選,晴,13,2,2,2,2,5048,眞鳥　　康太,,,,,,1.525,4-2-6,20640,76,4-2,3800,17,2-4-6,1670,9,2-4,1150,7
20260327,下関,1,予選,晴,13,2,2,3,6,4560,庄司　樹良々,,,,,,1.529,4-2-6,20640,76,4-2,3800,17,2-4-6,1670,9,2-4,1150,7
20260327,下関,1,予選,晴,13,2,2,4,3,3070,山室　　展弘,,,,,,1.545,4-2-6,20640,76,4-2,3800,17,2-4-6,1670,9,2-4,1150,7
20260327,下関,1,予選,晴,13,2,2,5,5,4784,向井田　真紀,,,,,,,4-2-6,20640,76,4-2,3800,17,2-4-6,1670,9,2-4,1150,7
20260327,下関,1,予選,晴,13,2,2,6,1,3850,小川　　知行,,,,,,,4-2-6,20640,76,4-2,3800,17,2-4-6,1670,9,2-4,1150,7
20260327,下関,2,予選,晴,9,2,2,1,6,3842,星野　　太郎,,,,,,1.506,6-4-3,181840,120,6-4,22900,29,3-4-6,7410,20,4-6,4430,12
20260327,下関,2,予選,晴,9,2,2,2,4,4196,田中　太一郎,,,,,,1.513,6-4-3,181840,120,6-4,22900,29,3-4-6,7410,20,4-6,4430,12
20260327,下関,2,予選,晴,9,2,2,3,3,3212,亀本　　勇樹,,,,,,1.530,6-4-3,181840,120,6-4,22900,29,3-4-6,7410,20,4-6,4430,12
20260327,下関,2,予選,晴,9,2,2,4,2,3761,山本　　光雄,,,,,,1.537,6-4-3,181840,120,6-4,22900,29,3-4-6,7410,20,4-6,4430,12
