date,venue_name,race_no,race_type,weather,wind_dir,wind_ms,wave_cm,rank,waku,reg_no,name,motor_no,boat_no,exhibition_time,course_enter,st_timing,race_time,won3,won3_pay,won3_pop,won2,won2_pay,won2_pop,trio,trio_pay,trio_pop,pair,pair_pay,pair_pop,lap_time,turn_time,straight_time,lap_rank,turn_rank,straight_rank,exhibition_eval
20260107,びわこ,1,一般,晴,東,1,1,1,3,4389,伊 藤 喜 智,67,67,6.71,3,0.14,1.48.8,3-5-1,5090,18,3-5,2600,10,1-3-5,260,1,3-5,1120,6,,,,,,,
20260107,びわこ,1,一般,晴,東,1,1,2,5,3900,香 川 素 子,63,22,6.68,5,0.11,1.49.6,3-5-1,5090,18,3-5,2600,10,1-3-5,260,1,3-5,1120,6,,,,,,,
20260107,びわこ,1,一般,晴,東,1,1,3,1,5229,吉 川 晴 人,73,69,6.70,1,0.20,1.51.4,3-5-1,5090,18,3-5,2600,10,1-3-5,260,1,3-5,1120,6,,,,,,,
20260107,びわこ,1,一般,晴,東,1,1,4,2,4071,古 賀 千 晶,35,59,6.66,2,0.18,1.54.1,3-5-1,5090,18,3-5,2600,10,1-3-5,260,1,3-5,1120,6,,,,,,,
20260107,びわこ,1,一般,晴,東,1,1,5,6,5400,高 村 諒,21,73,6.66,6,0.17,,3-5-1,5090,18,3-5,2600,10,1-3-5,260,1,3-5,1120,6,,,,,,,
20260107,びわこ,1,一般,晴,東,1,1,6,4,4651,佐 藤 大 騎,44,43,6.79,4,0.32,,3-5-1,5090,18,3-5,2600,10,1-3-5,260,1,3-5,1120,6,,,,,,,
20260107,びわこ,2,一般,晴,北東,1,1,1,1,5280,廣 瀬 凜,29,48,6.69,1,0.10,1.56.6,1-4-2,540,2,1-4,380,2,1-2-4,160,1,1-4,290,2,,,,,,,
20260107,びわこ,2,一般,晴,北東,1,1,2,4,4137,君 島 秀 三,69,38,6.73,4,0.09,1.58.9,1-4-2,540,2,1-4,380,2,1-2-4,160,1,1-4,290,2,,,,,,,
20260107,びわこ,2,一般,晴,北東,1,1,3,2,3582,吉 川 昭 男,14,18,6.64,2,0.10,2.01.4,1-4-2,540,2,1-4,380,2,1-2-4,160,1,1-4,290,2,,,,,,,
20260107,びわこ,2,一般,晴,北東,1,1,4,6,5157,市 川 健 太,18,66,6.67,6,0.09,2.05.1,1-4-2,540,2,1-4,380,2,1-2-4,160,1,1-4,290,2,,,,,,,
20260107,びわこ,2,一般,晴,北東,1,1,5,5,5379,廣 部 大 明,71,53,6.64,5,0.08,,1-4-2,540,2,1-4,380,2,1-2-4,160,1,1-4,290,2,,,,,,,
20260107,びわこ,3,一般,晴,無風,0,1,1,1,4012,中 村 有 裕,11,26,6.70,1,0.12,1.48.7,1-2-6,660,1,1-2,430,1,1-2-6,240,1,1-2,330,2,,,,,,,
