date,venue_name,race_no,race_type,weather,wind_dir,wind_ms,wave_cm,rank,waku,reg_no,name,motor_no,boat_no,exhibition_time,course_enter,st_timing,race_time,won3,won3_pay,won3_pop,won2,won2_pay,won2_pop,trio,trio_pay,trio_pop,pair,pair_pay,pair_pop,lap_time,turn_time,straight_time,lap_rank,turn_rank,straight_rank,exhibition_eval
20251211,下関,1,一般,曇り,北,1,1,1,2,4324,海 野 康志郎,29,51,6.76,2,0.15,1.48.8,2-1-3,1880,6,2-1,1080,4,1-2-3,230,1,1-2,190,1,,,,,,,
20251211,下関,1,一般,曇り,北,1,1,2,1,4739,中 村 晃 朋,21,29,6.76,1,0.09,1.49.9,2-1-3,1880,6,2-1,1080,4,1-2-3,230,1,1-2,190,1,,,,,,,
20251211,下関,1,一般,曇り,北,1,1,3,3,3654,武 田 光 史,56,70,6.75,3,0.13,1.51.1,2-1-3,1880,6,2-1,1080,4,1-2-3,230,1,1-2,190,1,,,,,,,
20251211,下関,1,一般,曇り,北,1,1,4,6,4290,稲 田 浩 二,61,36,6.79,5,0.08,1.51.6,2-1-3,1880,6,2-1,1080,4,1-2-3,230,1,1-2,190,1,,,,,,,
20251211,下関,1,一般,曇り,北,1,1,5,5,5034,若 林 義 人,16,68,6.77,4,0.13,,2-1-3,1880,6,2-1,1080,4,1-2-3,230,1,1-2,190,1,,,,,,,
20251211,下関,1,一般,曇り,北,1,1,6,4,5027,重 冨 勇 哉,58,13,6.74,6,0.15,,2-1-3,1880,6,2-1,1080,4,1-2-3,230,1,1-2,190,1,,,,,,,
20251211,下関,2,一般,曇り,北,1,1,1,1,4064,原 田 篤 志,30,66,6.73,1,0.07,1.47.9,1-3-2,1850,8,1-3,280,1,1-2-3,650,4,1-3,300,1,,,,,,,
20251211,下関,2,一般,曇り,北,1,1,2,3,4427,秦 英 悟,73,73,6.81,3,0.12,1.49.8,1-3-2,1850,8,1-3,280,1,1-2-3,650,4,1-3,300,1,,,,,,,
20251211,下関,2,一般,曇り,北,1,1,3,2,3744,徳 増 秀 樹,63,33,6.76,2,0.14,1.50.2,1-3-2,1850,8,1-3,280,1,1-2-3,650,4,1-3,300,1,,,,,,,
20251211,下関,2,一般,曇り,北,1,1,4,5,4397,西 村 拓 也,64,58,6.76,5,0.11,1.50.6,1-3-2,1850,8,1-3,280,1,1-2-3,650,4,1-3,300,1,,,,,,,
20251211,下関,2,一般,曇り,北,1,1,5,6,4028,田 村 隆 信,67,20,6.78,6,0.14,,1-3-2,1850,8,1-3,280,1,1-2-3,650,4,1-3,300,1,,,,,,,
20251211,下関,2,一般,曇り,北,1,1,6,4,4573,佐 藤 翼,23,61,6.75,4,0.12,,1-3-2,1850,8,1-3,280,1,1-2-3,650,4,1-3,300,1,,,,,,,
20251211,下関,3,一般,曇り,北東,2,2,1,1,4237,大 峯 豊,49,27,6.76,1,0.10,1.49.1,1-2-4,830,2,1-2,270,1,1-2-4,530,3,1-2,230,1,,,,,,,
20251211,下関,3,一般,曇り,北東,2,2,2,2,4686,丸 野 一 樹,28,60,6.79,2,0.07,1.49.8,1-2-4,830,2,1-2,270,1,1-2-4,530,3,1-2,230,1,,,,,,,
20251211,下関,3,一般,曇り,北東,2,2,3,4,4886,入 海 馨,45,62,6.71,4,0.11,1.50.6,1-2-4,830,2,1-2,270,1,1-2-4,530,3,1-2,230,1,,,,,,,
20251211,下関,3,一般,曇り,北東,2,2,4,6,4030,森 高 一 真,14,43,6.77,6,0.17,1.51.4,1-2-4,830,2,1-2,270,1,1-2-4,530,3,1-2,230,1,,,,,,,
20251211,下関,3,一般,曇り,北東,2,2,5,5,4344,新 田 雄 史,57,30,6.79,5,0.22,,1-2-4,830,2,1-2,270,1,1-2-4,530,3,1-2,230,1,,,,,,,
20251211,下関,3,一般,曇り,北東,2,2,6,3,4269,杉 山 裕 也,41,12,6.77,3,0.09,,1-2-4,830,2,1-2,270,1,1-2-4,530,3,1-2,230,1,,,,,,,
20251211,下関,4,一般,曇り,北東,1,1,1,3,4262,馬 場 貴 也,22,14,6.83,3,0.14,1.47.2,3-1-6,5390,19,3-1,660,3,1-3-6,2930,10,1-3,280,1,,,,,,,
20251211,下関,4,一般,曇り,北東,1,1,2,1,5016,宮 田 龍 馬,32,49,6.73,1,0.09,1.49.2,3-1-6,5390,19,3-1,660,3,1-3-6,2930,10,1-3,280,1,,,,,,,
20251211,下関,4,一般,曇り,北東,1,1,3,6,4928,栗 城 匠,37,48,6.85,6,0.17,1.51.1,3-1-6,5390,19,3-1,660,3,1-3-6,2930,10,1-3,280,1,,,,,,,
20251211,下関,4,一般,曇り,北東,1,1,4,4,4985,井 本 昌 也,34,59,6.78,4,0.16,1.51.8,3-1-6,5390,19,3-1,660,3,1-3-6,2930,10,1-3,280,1,,,,,,,
20251211,下関,4,一般,曇り,北東,1,1,5,5,4961,西 橋 奈 未,38,69,6.68,5,0.17,,3-1-6,5390,19,3-1,660,3,1-3-6,2930,10,1-3,280,1,,,,,,,
20251211,下関,4,一般,曇り,北東,1,1,6,2,4482,守 屋 美 穂,40,65,6.73,2,0.23,,3-1-6,5390,19,3-1,660,3,1-3-6,2930,10,1-3,280,1,,,,,,,
20251211,下関,5,一般,曇り,南東,1,1,1,1,4539,金 子 賢 志,31,50,6.78,1,0.14,1.48.0,1-2-4,530,1,1-2,280,1,1-2-4,220,1,1-2,180,1,,,,,,,
20251211,下関,5,一般,曇り,南東,1,1,2,2,5142,常 住 蓮,20,45,6.78,2,0.16,1.49.0,1-2-4,530,1,1-2,280,1,1-2-4,220,1,1-2,180,1,,,,,,,
20251211,下関,5,一般,曇り,南東,1,1,3,4,3415,松 井 繁,55,28,6.82,3,0.17,1.50.5,1-2-4,530,1,1-2,280,1,1-2-4,220,1,1-2,180,1,,,,,,,
20251211,下関,5,一般,曇り,南東,1,1,4,5,4502,遠 藤 エ ミ,48,16,6.87,5,0.15,1.50.9,1-2-4,530,1,1-2,280,1,1-2-4,220,1,1-2,180,1,,,,,,,
