date,venue_name,race_no,race_type,weather,wind_dir,wind_ms,wave_cm,rank,waku,reg_no,name,motor_no,boat_no,exhibition_time,course_enter,st_timing,race_time,won3,won3_pay,won3_pop,won2,won2_pay,won2_pop,trio,trio_pay,trio_pop,pair,pair_pay,pair_pop
20260209,,1,朝１戦,晴,南,2,2,1,2,5111,三 村 岳 人,45,5,6.69,2,0.12,1.55.2,2-3-4,4960,16,2-3,1330,4,2-3-4,2850,9,2-3,770,3
20260209,,1,朝１戦,晴,南,2,2,2,3,4143,浦 田 晃 嗣,12,13,6.69,3,0.13,1.59.3,2-3-4,4960,16,2-3,1330,4,2-3-4,2850,9,2-3,770,3
20260209,,1,朝１戦,晴,南,2,2,3,4,4164,岩 永 節 也,59,47,6.72,4,0.21,2.00.7,2-3-4,4960,16,2-3,1330,4,2-3-4,2850,9,2-3,770,3
20260209,,1,朝１戦,晴,南,2,2,4,1,3489,大 場 敏,30,14,6.63,1,0.13,2.05.5,2-3-4,4960,16,2-3,1330,4,2-3-4,2850,9,2-3,770,3
20260209,,1,朝１戦,晴,南,2,2,5,6,5209,小 野 京 平,52,12,6.62,6,0.16,2.08.6,2-3-4,4960,16,2-3,1330,4,2-3-4,2850,9,2-3,770,3
20260209,,2,モー２ング戦,晴,南西,2,2,1,1,4370,山 口 達 也,15,33,6.63,1,0.17,1.47.1,1-5-2,2860,9,1-5,520,2,1-2-5,1400,5,1-5,820,2
20260209,,2,モー２ング戦,晴,南西,2,2,2,5,3621,天 野 晶 夫,6,39,6.67,5,0.14,1.49.7,1-5-2,2860,9,1-5,520,2,1-2-5,1400,5,1-5,820,2
20260209,,2,モー２ング戦,晴,南西,2,2,3,2,5350,網 代 良 芽,57,35,6.66,2,0.12,1.52.7,1-5-2,2860,9,1-5,520,2,1-2-5,1400,5,1-5,820,2
20260209,,2,モー２ング戦,晴,南西,2,2,4,6,4457,神 田 達 也,37,57,6.70,6,0.15,1.53.2,1-5-2,2860,9,1-5,520,2,1-2-5,1400,5,1-5,820,2
20260209,,2,モー２ング戦,晴,南西,2,2,5,3,4535,北 山 康 介,36,50,6.72,3,0.17,1.53.3,1-5-2,2860,9,1-5,520,2,1-2-5,1400,5,1-5,820,2
20260209,,2,モー２ング戦,晴,南西,2,2,6,4,5392,安 武 一 也,35,54,6.64,4,0.15,1.55.6,1-5-2,2860,9,1-5,520,2,1-2-5,1400,5,1-5,820,2
20260209,,3,３ライズ戦,晴,南西,2,2,1,1,4231,鈴 木 裕 隆,13,9,6.64,1,0.23,1.47.8,1-5-2,860,2,1-5,420,2,1-2-5,270,1,1-5,300,1
20260209,,3,３ライズ戦,晴,南西,2,2,2,5,4237,大 峯 豊,26,16,6.57,5,0.26,1.48.5,1-5-2,860,2,1-5,420,2,1-2-5,270,1,1-5,300,1
20260209,,3,３ライズ戦,晴,南西,2,2,3,2,3303,渡 辺 豊,42,24,6.66,2,0.27,1.50.7,1-5-2,860,2,1-5,420,2,1-2-5,270,1,1-5,300,1
20260209,,3,３ライズ戦,晴,南西,2,2,4,3,5356,長谷川 暖,9,11,6.63,3,0.25,1.51.6,1-5-2,860,2,1-5,420,2,1-2-5,270,1,1-5,300,1
20260209,,3,３ライズ戦,晴,南西,2,2,5,6,5008,羽 野 諒,43,7,6.64,6,0.14,1.53.1,1-5-2,860,2,1-5,420,2,1-2-5,270,1,1-5,300,1
20260209,,3,３ライズ戦,晴,南西,2,2,6,4,5309,森 雄 利,39,21,6.60,4,0.24,1.56.2,1-5-2,860,2,1-5,420,2,1-2-5,270,1,1-5,300,1
20260209,,4,おは４戦,晴,南西,3,3,1,2,4601,森 野 正 弘,11,48,6.63,2,0.14,1.47.6,2-5-1,2140,6,2-5,720,3,1-2-5,400,1,2-5,480,2
20260209,,4,おは４戦,晴,南西,3,3,2,5,3942,寺 田 祥,56,45,6.73,3,0.18,1.49.1,2-5-1,2140,6,2-5,720,3,1-2-5,400,1,2-5,480,2
20260209,,4,おは４戦,晴,南西,3,3,3,1,3771,折 下 寛 法,38,19,6.71,1,0.07,1.50.6,2-5-1,2140,6,2-5,720,3,1-2-5,400,1,2-5,480,2
20260209,,4,おは４戦,晴,南西,3,3,4,3,5167,小 川 竜太朗,60,4,6.62,4,0.15,1.51.3,2-5-1,2140,6,2-5,720,3,1-2-5,400,1,2-5,480,2
20260209,,4,おは４戦,晴,南西,3,3,5,6,5229,吉 川 晴 人,55,29,6.64,6,0.16,1.52.6,2-5-1,2140,6,2-5,720,3,1-2-5,400,1,2-5,480,2
20260209,,4,おは４戦,晴,南西,3,3,6,4,4111,奥 田 誠,53,36,6.62,5,0.15,1.54.9,2-5-1,2140,6,2-5,720,3,1-2-5,400,1,2-5,480,2
20260209,,5,レッツ５特賞,晴,南西,2,2,1,1,4682,大 上 卓 人,7,15,6.63,1,0.13,1.46.2,1-3-2,730,3,1-3,360,2,1-2-3,250,1,1-3,300,2
20260209,,5,レッツ５特賞,晴,南西,2,2,2,3,3158,島 川 光 男,22,26,6.66,3,0.21,1.48.3,1-3-2,730,3,1-3,360,2,1-2-3,250,1,1-3,300,2
20260209,,5,レッツ５特賞,晴,南西,2,2,3,2,4120,柘 植 政 浩,58,30,6.71,2,0.18,1.49.5,1-3-2,730,3,1-3,360,2,1-2-3,250,1,1-3,300,2
20260209,,5,レッツ５特賞,晴,南西,2,2,4,6,4108,吉 村 正 明,24,38,6.67,5,0.23,1.51.7,1-3-2,730,3,1-3,360,2,1-2-3,250,1,1-3,300,2
20260209,,5,レッツ５特賞,晴,南西,2,2,5,5,4782,浜 崎 準 也,28,53,6.65,4,0.29,1.53.3,1-3-2,730,3,1-3,360,2,1-2-3,250,1,1-3,300,2
20260209,,6,予選,晴,北西,1,1,1,1,3745,橋 本 年 光,3,46,6.66,1,0.14,1.47.6,1-3-2,2030,9,1-3,320,1,1-2-3,570,2,1-3,140,1
