date,venue_name,race_no,race_type,weather,wind_dir,wind_ms,wave_cm,rank,waku,reg_no,name,motor_no,boat_no,exhibition_time,course_enter,st_timing,race_time,won3,won3_pay,won3_pop,won2,won2_pay,won2_pop,trio,trio_pay,trio_pop,pair,pair_pay,pair_pop,lap_time,turn_time,straight_time,lap_rank,turn_rank,straight_rank,exhibition_eval
20250326,唐津,1,朝１戦予選,晴,北,2,2,1,1,4773,中 川 り な,46,22,6.82,1,0.13,1.49.8,1-2-3,320,1,1-2,230,1,1-2-3,180,1,1-2,190,1,,,,,,,
20250326,唐津,1,朝１戦予選,晴,北,2,2,2,2,5195,北 村 寧 々,67,16,6.83,2,0.14,1.51.0,1-2-3,320,1,1-2,230,1,1-2-3,180,1,1-2,190,1,,,,,,,
20250326,唐津,1,朝１戦予選,晴,北,2,2,3,3,5118,野 田 なづき,11,32,6.90,3,0.17,1.52.9,1-2-3,320,1,1-2,230,1,1-2-3,180,1,1-2,190,1,,,,,,,
20250326,唐津,1,朝１戦予選,晴,北,2,2,4,6,4924,中 北 涼,58,21,6.92,5,0.22,1.54.7,1-2-3,320,1,1-2,230,1,1-2-3,180,1,1-2,190,1,,,,,,,
20250326,唐津,1,朝１戦予選,晴,北,2,2,5,5,5389,恵 良 琴 美,63,5,6.95,6,0.17,1.57.0,1-2-3,320,1,1-2,230,1,1-2-3,180,1,1-2,190,1,,,,,,,
20250326,唐津,1,朝１戦予選,晴,北,2,2,6,4,5164,森 田 梨 湖,30,15,6.92,4,0.24,1.57.9,1-2-3,320,1,1-2,230,1,1-2-3,180,1,1-2,190,1,,,,,,,
20250326,唐津,2,モー２ング予,晴,南,4,4,1,1,4373,若 狭 奈美子,18,31,6.71,1,0.10,1.49.4,1-2-3,590,2,1-2,340,1,1-2-3,220,2,1-2,170,1,,,,,,,
20250326,唐津,2,モー２ング予,晴,南,4,4,2,2,4611,今 井 美 亜,66,2,6.77,2,0.15,1.51.6,1-2-3,590,2,1-2,340,1,1-2-3,220,2,1-2,170,1,,,,,,,
20250326,唐津,2,モー２ング予,晴,南,4,4,3,3,4243,西 村 歩,47,24,6.79,3,0.12,1.52.6,1-2-3,590,2,1-2,340,1,1-2-3,220,2,1-2,170,1,,,,,,,
20250326,唐津,2,モー２ング予,晴,南,4,4,4,4,4938,小 芦 るり華,39,1,6.76,4,0.17,1.54.4,1-2-3,590,2,1-2,340,1,1-2-3,220,2,1-2,170,1,,,,,,,
20250326,唐津,2,モー２ング予,晴,南,4,4,5,5,5342,原 村 百 那,28,51,6.78,5,0.22,1.56.9,1-2-3,590,2,1-2,340,1,1-2-3,220,2,1-2,170,1,,,,,,,
20250326,唐津,2,モー２ング予,晴,南,4,4,6,6,5370,日 隈 茜,51,14,6.69,6,0.26,1.58.7,1-2-3,590,2,1-2,340,1,1-2-3,220,2,1-2,170,1,,,,,,,
20250326,唐津,3,３ライズ戦予,晴,南,4,4,1,3,4884,勝 浦 真 帆,21,7,6.77,3,0.14,1.56.6,3-5-1,4900,14,3-5,2250,7,1-3-5,560,3,3-5,1480,6,,,,,,,
20250326,唐津,3,３ライズ戦予,晴,南,4,4,2,5,4408,仁 科 さやか,38,26,6.79,5,0.27,1.59.7,3-5-1,4900,14,3-5,2250,7,1-3-5,560,3,3-5,1480,6,,,,,,,
20250326,唐津,3,３ライズ戦予,晴,南,4,4,3,1,3474,松 瀬 弘 美,50,60,6.82,1,0.27,2.01.7,3-5-1,4900,14,3-5,2250,7,1-3-5,560,3,3-5,1480,6,,,,,,,
20250326,唐津,3,３ライズ戦予,晴,南,4,4,4,2,5192,中 尾 優 香,33,9,6.81,2,0.28,2.06.3,3-5-1,4900,14,3-5,2250,7,1-3-5,560,3,3-5,1480,6,,,,,,,
20250326,唐津,3,３ライズ戦予,晴,南,4,4,5,6,5391,出 穂 和 鼓,25,6,6.80,6,0.24,2.09.9,3-5-1,4900,14,3-5,2250,7,1-3-5,560,3,3-5,1480,6,,,,,,,
20250326,唐津,3,３ライズ戦予,晴,南,4,4,S0,4,5296,永 田 楽,61,3,6.73,4,0.22,,3-5-1,4900,14,3-5,2250,7,1-3-5,560,3,3-5,1480,6,,,,,,,
20250326,唐津,4,おは４戦予選,晴,南,4,4,1,1,3999,大 瀧 明日香,65,50,6.72,1,0.19,1.50.4,1-6-3,10540,34,1-6,1240,4,1-3-6,3030,12,1-6,1670,6,,,,,,,
20250326,唐津,4,おは４戦予選,晴,南,4,4,2,6,5218,山 田 理 央,69,57,6.72,5,0.25,1.52.0,1-6-3,10540,34,1-6,1240,4,1-3-6,3030,12,1-6,1670,6,,,,,,,
20250326,唐津,4,おは４戦予選,晴,南,4,4,3,3,5295,田 上 凜,43,25,6.72,3,0.24,1.54.1,1-6-3,10540,34,1-6,1240,4,1-3-6,3030,12,1-6,1670,6,,,,,,,
20250326,唐津,4,おは４戦予選,晴,南,4,4,4,2,4714,喜多須 杏 奈,49,49,6.77,2,0.20,1.54.8,1-6-3,10540,34,1-6,1240,4,1-3-6,3030,12,1-6,1670,6,,,,,,,
20250326,唐津,4,おは４戦予選,晴,南,4,4,5,5,5129,山 口 真喜子,44,29,6.79,6,0.18,1.55.5,1-6-3,10540,34,1-6,1240,4,1-3-6,3030,12,1-6,1670,6,,,,,,,
20250326,唐津,4,おは４戦予選,晴,南,4,4,6,4,4680,後 藤 美 翼,41,18,6.75,4,0.19,1.57.0,1-6-3,10540,34,1-6,1240,4,1-3-6,3030,12,1-6,1670,6,,,,,,,
20250326,唐津,5,予選特賞Ｂ,晴,南,4,4,1,2,4764,小 池 礼 乃,23,54,6.73,2,0.15,1.50.4,2-4-5,33840,56,2-4,9340,17,2-4-5,4230,11,2-4,5060,10,,,,,,,
20250326,唐津,5,予選特賞Ｂ,晴,南,4,4,2,4,4924,中 北 涼,58,21,6.75,4,0.19,1.52.2,2-4-5,33840,56,2-4,9340,17,2-4-5,4230,11,2-4,5060,10,,,,,,,
