date,venue_name,race_no,race_type,weather,wind_dir,wind_ms,wave_cm,rank,waku,reg_no,name,motor_no,boat_no,exhibition_time,course_enter,st_timing,race_time,won3,won3_pay,won3_pop,won2,won2_pay,won2_pop,trio,trio_pay,trio_pop,pair,pair_pay,pair_pop
20251125,,1,予選,晴,北西,6,5,1,4,3909,佐々木 康 幸,51,72,6.98,4,0.16,1.51.6,4-6-5,11560,44,4-6,6090,21,4-5-6,1200,6,4-6,3630,11
20251125,,1,予選,晴,北西,6,5,2,6,4167,片 岡 秀 樹,59,15,7.01,6,0.23,1.53.0,4-6-5,11560,44,4-6,6090,21,4-5-6,1200,6,4-6,3630,11
20251125,,1,予選,晴,北西,6,5,3,5,4497,桑 原 悠,67,21,6.95,5,0.23,1.55.0,4-6-5,11560,44,4-6,6090,21,4-5-6,1200,6,4-6,3630,11
20251125,,1,予選,晴,北西,6,5,4,1,3523,寳 田 亮 治,28,55,7.00,1,0.26,1.56.2,4-6-5,11560,44,4-6,6090,21,4-5-6,1200,6,4-6,3630,11
20251125,,1,予選,晴,北西,6,5,5,2,3710,吉 永 泰 弘,24,50,6.92,2,0.31,,4-6-5,11560,44,4-6,6090,21,4-5-6,1200,6,4-6,3630,11
20251125,,1,予選,晴,北西,6,5,6,3,4404,岸 蔭 亮,58,35,6.96,3,0.33,,4-6-5,11560,44,4-6,6090,21,4-5-6,1200,6,4-6,3630,11
20251125,,2,予選,曇り,北西,8,7,1,2,4826,井 上 一 輝,33,43,6.91,2,0.10,1.51.3,2-3-1,2260,7,2-3,710,3,1-2-3,470,3,2-3,480,3
20251125,,2,予選,曇り,北西,8,7,2,3,5092,篠 原 晟 弥,71,41,6.93,3,0.13,1.53.3,2-3-1,2260,7,2-3,710,3,1-2-3,470,3,2-3,480,3
20251125,,2,予選,曇り,北西,8,7,3,1,3726,桂 林 寛,74,14,7.06,1,0.15,1.55.3,2-3-1,2260,7,2-3,710,3,1-2-3,470,3,2-3,480,3
20251125,,2,予選,曇り,北西,8,7,4,4,3893,汐 崎 正 則,20,46,6.97,4,0.26,1.56.4,2-3-1,2260,7,2-3,710,3,1-2-3,470,3,2-3,480,3
20251125,,2,予選,曇り,北西,8,7,5,5,5126,山 下 大 輝,44,44,6.79,5,0.62,,2-3-1,2260,7,2-3,710,3,1-2-3,470,3,2-3,480,3
20251125,,2,予選,曇り,北西,8,7,6,6,5147,田 中 勇 輔,22,64,6.87,6,0.44,,2-3-1,2260,7,2-3,710,3,1-2-3,470,3,2-3,480,3
20251125,,3,予選,曇り,北西,8,7,1,6,4352,下 條 雄太郎,21,37,6.95,5,0.14,1.50.2,6-3-2,10820,41,6-3,2860,13,2-3-6,880,4,3-6,1380,5
20251125,,3,予選,曇り,北西,8,7,2,3,5120,山 本 稔太朗,48,58,6.88,3,0.15,1.51.9,6-3-2,10820,41,6-3,2860,13,2-3-6,880,4,3-6,1380,5
20251125,,3,予選,曇り,北西,8,7,3,2,4401,小 林 泰,35,26,7.05,2,0.21,1.54.0,6-3-2,10820,41,6-3,2860,13,2-3-6,880,4,3-6,1380,5
20251125,,3,予選,曇り,北西,8,7,4,5,3297,藤 丸 光 一,73,69,6.92,4,0.23,1.55.9,6-3-2,10820,41,6-3,2860,13,2-3-6,880,4,3-6,1380,5
20251125,,3,予選,曇り,北西,8,7,5,4,5170,佐 藤 太 亮,69,25,6.93,6,0.14,,6-3-2,10820,41,6-3,2860,13,2-3-6,880,4,3-6,1380,5
20251125,,3,予選,曇り,北西,8,7,6,1,5083,柳 瀬 幹 太,65,54,6.94,1,0.17,,6-3-2,10820,41,6-3,2860,13,2-3-6,880,4,3-6,1380,5
20251125,,4,予選,曇り,北西,7,6,1,1,4981,牧 山 敦 也,46,23,6.99,1,0.17,1.50.9,1-2-4,750,1,1-2,380,1,1-2-4,190,1,1-2,220,1
20251125,,4,予選,曇り,北西,7,6,2,2,4504,前 田 将 太,32,48,6.88,2,0.16,1.52.1,1-2-4,750,1,1-2,380,1,1-2-4,190,1,1-2,220,1
20251125,,4,予選,曇り,北西,7,6,3,4,4834,浜 本 裕 己,57,45,6.90,4,0.15,1.53.7,1-2-4,750,1,1-2,380,1,1-2-4,190,1,1-2,220,1
20251125,,4,予選,曇り,北西,7,6,4,3,4723,寺 島 吉 彦,61,36,6.96,3,0.17,1.55.4,1-2-4,750,1,1-2,380,1,1-2-4,190,1,1-2,220,1
20251125,,4,予選,曇り,北西,7,6,5,5,4247,齊 藤 優,19,38,7.01,5,0.24,,1-2-4,750,1,1-2,380,1,1-2-4,190,1,1-2,220,1
20251125,,4,予選,曇り,北西,7,6,6,6,4094,中 島 真 二,55,67,6.93,6,0.23,,1-2-4,750,1,1-2,380,1,1-2-4,190,1,1-2,220,1
20251125,,5,予選,曇り,北西,7,6,1,1,4832,権 藤 俊 光,16,22,6.93,1,0.17,1.50.8,1-2-6,930,1,1-2,400,2,1-2-6,400,1,1-2,550,4
20251125,,5,予選,曇り,北西,7,6,2,2,3773,津 留 浩一郎,64,40,6.82,2,0.14,1.52.4,1-2-6,930,1,1-2,400,2,1-2-6,400,1,1-2,550,4
20251125,,5,予選,曇り,北西,7,6,3,6,4477,篠 崎 仁 志,63,34,6.91,6,0.20,1.53.7,1-2-6,930,1,1-2,400,2,1-2-6,400,1,1-2,550,4
20251125,,5,予選,曇り,北西,7,6,4,4,5005,石 田 貴 洋,39,11,6.95,4,0.21,1.55.5,1-2-6,930,1,1-2,400,2,1-2-6,400,1,1-2,550,4
20251125,,5,予選,曇り,北西,7,6,5,3,3712,淺 香 文 武,26,20,6.97,3,0.19,,1-2-6,930,1,1-2,400,2,1-2-6,400,1,1-2,550,4
20251125,,5,予選,曇り,北西,7,6,6,5,4202,浮 田 圭 浩,25,71,6.94,5,0.22,,1-2-6,930,1,1-2,400,2,1-2-6,400,1,1-2,550,4
20251125,,6,予選,曇り,北西,7,6,1,1,4404,岸 蔭 亮,58,35,6.91,1,0.15,1.51.2,1-5-4,14770,44,1-5,3670,12,1-4-5,4190,12,1-5,1850,7
20251125,,6,予選,曇り,北西,7,6,2,5,4172,森 定 晃 史,72,18,6.97,5,0.14,1.51.9,1-5-4,14770,44,1-5,3670,12,1-4-5,4190,12,1-5,1850,7
20251125,,6,予選,曇り,北西,7,6,3,4,3805,高 橋 英 之,49,65,6.94,4,0.14,1.53.4,1-5-4,14770,44,1-5,3670,12,1-4-5,4190,12,1-5,1850,7
20251125,,6,予選,曇り,北西,7,6,4,2,3508,久 富 政 弘,40,61,6.98,2,0.22,1.54.0,1-5-4,14770,44,1-5,3670,12,1-4-5,4190,12,1-5,1850,7
20251125,,6,予選,曇り,北西,7,6,5,3,3960,菊 地 孝 平,11,75,6.96,3,0.16,,1-5-4,14770,44,1-5,3670,12,1-4-5,4190,12,1-5,1850,7
20251125,,6,予選,曇り,北西,7,6,6,6,4521,小 池 公 生,70,28,6.97,6,0.18,,1-5-4,14770,44,1-5,3670,12,1-4-5,4190,12,1-5,1850,7
20251125,,7,予選 進入固定,曇り,北西,8,7,1,3,4467,渡 邉 俊 介,14,66,6.90,3,0.04,1.49.6,3-6-2,3440,14,3-6,1990,8,2-3-6,620,4,3-6,1420,8
20251125,,7,予選 進入固定,曇り,北西,8,7,2,6,3710,吉 永 泰 弘,24,50,6.97,6,0.05,1.53.2,3-6-2,3440,14,3-6,1990,8,2-3-6,620,4,3-6,1420,8
20251125,,7,予選 進入固定,曇り,北西,8,7,3,2,3527,中 嶋 誠一郎,31,30,6.94,2,0.05,1.53.7,3-6-2,3440,14,3-6,1990,8,2-3-6,620,4,3-6,1420,8
20251125,,7,予選 進入固定,曇り,北西,8,7,4,5,5083,柳 瀬 幹 太,65,54,6.93,5,0.03,1.53.7,3-6-2,3440,14,3-6,1990,8,2-3-6,620,4,3-6,1420,8
20251125,,7,予選 進入固定,曇り,北西,8,7,5,4,3726,桂 林 寛,74,14,7.04,4,0.08,,3-6-2,3440,14,3-6,1990,8,2-3-6,620,4,3-6,1420,8
20251125,,8,予選,曇り,北西,7,6,1,2,4553,坪 口 竜 也,50,49,6.96,2,0.10,1.50.4,2-4-1,2320,8,2-4,980,5,1-2-4,290,1,2-4,500,3
20251125,,8,予選,曇り,北西,7,6,2,4,4926,吉 川 貴 仁,34,68,6.83,4,0.12,1.52.0,2-4-1,2320,8,2-4,980,5,1-2-4,290,1,2-4,500,3
20251125,,8,予選,曇り,北西,7,6,3,1,5170,佐 藤 太 亮,69,25,6.94,1,0.08,1.52.9,2-4-1,2320,8,2-4,980,5,1-2-4,290,1,2-4,500,3
20251125,,8,予選,曇り,北西,7,6,4,5,3523,寳 田 亮 治,28,55,6.92,5,0.15,1.54.2,2-4-1,2320,8,2-4,980,5,1-2-4,290,1,2-4,500,3
20251125,,8,予選,曇り,北西,7,6,5,6,3893,汐 崎 正 則,20,46,6.96,6,0.23,,2-4-1,2320,8,2-4,980,5,1-2-4,290,1,2-4,500,3
20251125,,8,予選,曇り,北西,7,6,6,3,5073,上 原 健次郎,38,33,6.94,3,0.18,,2-4-1,2320,8,2-4,980,5,1-2-4,290,1,2-4,500,3
20251125,,9,予選,曇り,北西,7,6,1,3,5136,濱 野 斗 馬,60,12,6.93,3,0.16,1.51.0,3-1-2,5480,19,3-1,640,2,1-2-3,770,3,1-3,240,1
20251125,,9,予選,曇り,北西,7,6,2,1,3853,岩 崎 正 哉,54,62,6.92,1,0.19,1.52.4,3-1-2,5480,19,3-1,640,2,1-2-3,770,3,1-3,240,1
20251125,,9,予選,曇り,北西,7,6,3,2,5147,田 中 勇 輔,22,64,6.89,2,0.24,1.53.5,3-1-2,5480,19,3-1,640,2,1-2-3,770,3,1-3,240,1
20251125,,9,予選,曇り,北西,7,6,4,4,4977,馬 野 耀,17,53,6.95,4,0.16,1.53.7,3-1-2,5480,19,3-1,640,2,1-2-3,770,3,1-3,240,1
20251125,,9,予選,曇り,北西,7,6,5,5,5120,山 本 稔太朗,48,58,6.90,5,0.17,,3-1-2,5480,19,3-1,640,2,1-2-3,770,3,1-3,240,1
20251125,,9,予選,曇り,北西,7,6,6,6,4723,寺 島 吉 彦,61,36,6.97,6,0.28,,3-1-2,5480,19,3-1,640,2,1-2-3,770,3,1-3,240,1
20251125,,10,予選特賞,曇り,北西,7,6,1,1,3909,佐々木 康 幸,51,72,6.90,1,0.07,1.50.7,1-4-2,970,4,1-4,400,3,1-2-4,410,2,1-4,380,3
20251125,,10,予選特賞,曇り,北西,7,6,2,4,4451,松 崎 祐太郎,47,59,6.93,4,0.07,1.51.4,1-4-2,970,4,1-4,400,3,1-2-4,410,2,1-4,380,3
20251125,,10,予選特賞,曇り,北西,7,6,3,2,5092,篠 原 晟 弥,71,41,6.94,2,0.12,1.53.4,1-4-2,970,4,1-4,400,3,1-2-4,410,2,1-4,380,3
20251125,,10,予選特賞,曇り,北西,7,6,4,3,4163,山 崎 裕 司,37,56,6.85,3,0.10,1.54.9,1-4-2,970,4,1-4,400,3,1-2-4,410,2,1-4,380,3
20251125,,10,予選特賞,曇り,北西,7,6,5,5,4981,牧 山 敦 也,46,23,6.94,5,0.08,,1-4-2,970,4,1-4,400,3,1-2-4,410,2,1-4,380,3
20251125,,10,予選特賞,曇り,北西,7,6,6,6,4318,桑 原 将 光,12,31,6.96,6,0.15,,1-4-2,970,4,1-4,400,3,1-2-4,410,2,1-4,380,3
20251125,,11,予選特選,曇り,北西,7,6,1,1,4497,桑 原 悠,67,21,6.96,1,0.09,1.50.3,1-4-6,4200,17,1-4,410,1,1-4-6,2230,8,1-4,360,1
20251125,,11,予選特選,曇り,北西,7,6,2,4,5126,山 下 大 輝,44,44,6.81,4,0.14,1.51.0,1-4-6,4200,17,1-4,410,1,1-4-6,2230,8,1-4,360,1
20251125,,11,予選特選,曇り,北西,7,6,3,6,4401,小 林 泰,35,26,6.93,6,0.03,1.52.3,1-4-6,4200,17,1-4,410,1,1-4-6,2230,8,1-4,360,1
20251125,,11,予選特選,曇り,北西,7,6,4,5,4832,権 藤 俊 光,16,22,6.88,5,0.12,1.53.6,1-4-6,4200,17,1-4,410,1,1-4-6,2230,8,1-4,360,1
