date,venue_name,race_no,race_type,weather,wind_dir,wind_ms,wave_cm,rank,waku,reg_no,name,motor_no,boat_no,exhibition_time,course_enter,st_timing,race_time,won3,won3_pay,won3_pop,won2,won2_pay,won2_pop,trio,trio_pay,trio_pop,pair,pair_pay,pair_pop,lap_time,turn_time,straight_time,lap_rank,turn_rank,straight_rank,exhibition_eval
20251205,びわこ,1,予選,晴,南西,2,3,1,1,4102,益 田 啓 司,64,16,6.61,1,0.19,1.48.0,1-2-3,750,2,1-2,310,1,1-2-3,230,1,1-2,300,2,,,,,,,
20251205,びわこ,1,予選,晴,南西,2,3,2,2,3812,山 崎 聖 司,63,21,6.63,2,0.17,1.50.3,1-2-3,750,2,1-2,310,1,1-2-3,230,1,1-2,300,2,,,,,,,
20251205,びわこ,1,予選,晴,南西,2,3,3,3,3439,大 平 誉史明,41,72,6.67,3,0.15,1.51.6,1-2-3,750,2,1-2,310,1,1-2-3,230,1,1-2,300,2,,,,,,,
20251205,びわこ,1,予選,晴,南西,2,3,4,5,3746,岡 瀬 正 人,70,19,6.64,5,0.18,1.51.8,1-2-3,750,2,1-2,310,1,1-2-3,230,1,1-2,300,2,,,,,,,
20251205,びわこ,1,予選,晴,南西,2,3,5,4,3596,河 上 年 昭,46,56,6.63,4,0.15,,1-2-3,750,2,1-2,310,1,1-2-3,230,1,1-2,300,2,,,,,,,
20251205,びわこ,1,予選,晴,南西,2,3,6,6,3921,川 村 正 輝,33,30,6.62,6,0.19,,1-2-3,750,2,1-2,310,1,1-2-3,230,1,1-2,300,2,,,,,,,
20251205,びわこ,2,予選,晴,北,3,3,1,3,3813,佐 藤 大 介,69,66,6.81,3,0.17,1.49.4,3-2-4,4250,19,3-2,1350,5,2-3-4,940,3,2-3,960,4,,,,,,,
20251205,びわこ,2,予選,晴,北,3,3,2,2,3432,宮 迫 暢 彦,21,65,6.77,2,0.17,1.51.5,3-2-4,4250,19,3-2,1350,5,2-3-4,940,3,2-3,960,4,,,,,,,
20251205,びわこ,2,予選,晴,北,3,3,3,4,4012,中 村 有 裕,32,70,6.76,4,0.14,1.53.6,3-2-4,4250,19,3-2,1350,5,2-3-4,940,3,2-3,960,4,,,,,,,
20251205,びわこ,2,予選,晴,北,3,3,4,6,3940,飯 山 泰,22,41,6.70,6,0.13,1.54.8,3-2-4,4250,19,3-2,1350,5,2-3-4,940,3,2-3,960,4,,,,,,,
20251205,びわこ,2,予選,晴,北,3,3,5,5,3922,菅 沼 佳 昭,61,35,6.75,5,0.13,,3-2-4,4250,19,3-2,1350,5,2-3-4,940,3,2-3,960,4,,,,,,,
20251205,びわこ,2,予選,晴,北,3,3,L1,1,3956,横 澤 剛 治,45,28,6.75,1,,,3-2-4,4250,19,3-2,1350,5,2-3-4,940,3,2-3,960,4,,,,,,,
20251205,びわこ,3,予選,晴,南西,2,3,1,1,3251,平 石 和 男,40,68,6.70,1,0.15,1.48.1,1-3-5,1670,4,1-3,820,3,1-3-5,310,1,1-3,170,1,,,,,,,
20251205,びわこ,3,予選,晴,南西,2,3,2,3,3918,深 井 利 寿,34,43,6.67,4,0.16,1.49.6,1-3-5,1670,4,1-3,820,3,1-3-5,310,1,1-3,170,1,,,,,,,
20251205,びわこ,3,予選,晴,南西,2,3,3,5,3412,鈴 木 博,60,48,6.70,5,0.18,1.50.8,1-3-5,1670,4,1-3,820,3,1-3-5,310,1,1-3,170,1,,,,,,,
20251205,びわこ,3,予選,晴,南西,2,3,4,4,3024,西 島 義 則,47,15,6.82,2,0.18,1.52.5,1-3-5,1670,4,1-3,820,3,1-3-5,310,1,1-3,170,1,,,,,,,
20251205,びわこ,3,予選,晴,南西,2,3,5,2,3839,川 合 理 司,11,26,6.74,3,0.16,,1-3-5,1670,4,1-3,820,3,1-3-5,310,1,1-3,170,1,,,,,,,
20251205,びわこ,3,予選,晴,南西,2,3,6,6,3544,豊 田 訓 靖,51,36,6.75,6,0.20,,1-3-5,1670,4,1-3,820,3,1-3-5,310,1,1-3,170,1,,,,,,,
20251205,びわこ,4,予選,晴,北西,7,5,1,1,3730,塩 崎 優 司,73,64,6.75,1,0.11,1.50.2,1-4-3,1520,2,1-4,470,1,1-3-4,420,1,1-4,610,3,,,,,,,
20251205,びわこ,4,予選,晴,北西,7,5,2,4,4061,萩 原 秀 人,28,53,6.72,4,0.13,1.51.2,1-4-3,1520,2,1-4,470,1,1-3-4,420,1,1-4,610,3,,,,,,,
20251205,びわこ,4,予選,晴,北西,7,5,3,3,3711,江 本 真 治,29,46,6.76,3,0.12,1.52.6,1-4-3,1520,2,1-4,470,1,1-3-4,420,1,1-4,610,3,,,,,,,
20251205,びわこ,4,予選,晴,北西,7,5,4,5,3828,明 石 正 之,31,32,6.75,5,0.14,1.53.7,1-4-3,1520,2,1-4,470,1,1-3-4,420,1,1-4,610,3,,,,,,,
20251205,びわこ,4,予選,晴,北西,7,5,5,2,3233,小 畑 実 成,13,37,6.85,2,0.09,,1-4-3,1520,2,1-4,470,1,1-3-4,420,1,1-4,610,3,,,,,,,
20251205,びわこ,4,予選,晴,北西,7,5,6,6,4025,山 本 隆 幸,24,34,6.73,6,0.16,,1-4-3,1520,2,1-4,470,1,1-3-4,420,1,1-4,610,3,,,,,,,
20251205,びわこ,5,予選,晴,北西,5,5,1,4,3740,大 澤 普 司,56,40,7.07,4,0.13,1.49.8,4-5-3,19210,56,4-5,2000,10,3-4-5,5330,13,4-5,740,4,,,,,,,
20251205,びわこ,5,予選,晴,北西,5,5,2,5,3876,中 辻 崇 人,27,13,6.77,5,0.13,1.51.6,4-5-3,19210,56,4-5,2000,10,3-4-5,5330,13,4-5,740,4,,,,,,,
20251205,びわこ,5,予選,晴,北西,5,5,3,3,3448,高 山 秀 雄,15,39,6.96,3,0.19,1.52.4,4-5-3,19210,56,4-5,2000,10,3-4-5,5330,13,4-5,740,4,,,,,,,
20251205,びわこ,5,予選,晴,北西,5,5,4,1,3896,上 田 洋 平,23,45,6.90,1,0.16,1.54.0,4-5-3,19210,56,4-5,2000,10,3-4-5,5330,13,4-5,740,4,,,,,,,
20251205,びわこ,5,予選,晴,北西,5,5,5,2,3541,三 嶌 誠 司,30,51,7.09,2,0.15,,4-5-3,19210,56,4-5,2000,10,3-4-5,5330,13,4-5,740,4,,,,,,,
20251205,びわこ,5,予選,晴,北西,5,5,6,6,3176,長谷川 巌,65,14,6.79,6,0.18,,4-5-3,19210,56,4-5,2000,10,3-4-5,5330,13,4-5,740,4,,,,,,,
20251205,びわこ,6,予選,晴,北西,5,5,1,1,3737,上 平 真 二,67,71,6.72,1,0.15,1.49.5,1-3-4,2690,11,1-3,1020,5,1-3-4,970,5,1-3,930,4,,,,,,,
20251205,びわこ,6,予選,晴,北西,5,5,2,3,4047,吉 永 浩 則,54,54,6.81,3,0.13,1.53.3,1-3-4,2690,11,1-3,1020,5,1-3-4,970,5,1-3,930,4,,,,,,,
20251205,びわこ,6,予選,晴,北西,5,5,3,4,3956,横 澤 剛 治,45,28,6.84,4,0.14,1.53.9,1-3-4,2690,11,1-3,1020,5,1-3-4,970,5,1-3,930,4,,,,,,,
20251205,びわこ,6,予選,晴,北西,5,5,4,5,4614,石 倉 洋 行,43,55,6.68,5,0.16,1.54.0,1-3-4,2690,11,1-3,1020,5,1-3-4,970,5,1-3,930,4,,,,,,,
20251205,びわこ,6,予選,晴,北西,5,5,5,6,2538,高 橋 二 朗,35,29,6.78,6,0.22,,1-3-4,2690,11,1-3,1020,5,1-3-4,970,5,1-3,930,4,,,,,,,
20251205,びわこ,6,予選,晴,北西,5,5,6,2,3921,川 村 正 輝,33,30,6.84,2,0.17,,1-3-4,2690,11,1-3,1020,5,1-3-4,970,5,1-3,930,4,,,,,,,
20251205,びわこ,7,予選,晴,南西,3,3,1,4,4102,益 田 啓 司,64,16,6.71,4,0.25,1.49.4,4-5-3,5620,29,4-5,1830,9,3-4-5,770,5,4-5,590,4,,,,,,,
20251205,びわこ,7,予選,晴,南西,3,3,2,5,3978,齊 藤 仁,57,52,6.73,5,0.22,1.50.6,4-5-3,5620,29,4-5,1830,9,3-4-5,770,5,4-5,590,4,,,,,,,
20251205,びわこ,7,予選,晴,南西,3,3,3,3,4083,福 島 勇 樹,52,60,6.75,3,0.19,1.51.8,4-5-3,5620,29,4-5,1830,9,3-4-5,770,5,4-5,590,4,,,,,,,
20251205,びわこ,7,予選,晴,南西,3,3,4,6,3761,山 本 光 雄,12,59,6.72,6,0.21,1.53.6,4-5-3,5620,29,4-5,1830,9,3-4-5,770,5,4-5,590,4,,,,,,,
20251205,びわこ,7,予選,晴,南西,3,3,5,2,3412,鈴 木 博,60,48,6.65,2,0.24,,4-5-3,5620,29,4-5,1830,9,3-4-5,770,5,4-5,590,4,,,,,,,
20251205,びわこ,7,予選,晴,南西,3,3,6,1,3922,菅 沼 佳 昭,61,35,6.65,1,0.33,,4-5-3,5620,29,4-5,1830,9,3-4-5,770,5,4-5,590,4,,,,,,,
20251205,びわこ,8,予選,晴,北西,4,4,1,3,4025,山 本 隆 幸,24,34,6.73,3,0.13,1.50.1,3-4-2,2980,8,3-4,500,1,2-3-4,800,4,3-4,220,1,,,,,,,
20251205,びわこ,8,予選,晴,北西,4,4,2,4,3557,太 田 和 美,68,50,6.76,4,0.16,1.51.5,3-4-2,2980,8,3-4,500,1,2-3-4,800,4,3-4,220,1,,,,,,,
