date,venue_name,race_no,race_type,weather,wind_dir,wind_ms,wave_cm,rank,waku,reg_no,name,motor_no,boat_no,exhibition_time,course_enter,st_timing,race_time,won3,won3_pay,won3_pop,won2,won2_pay,won2_pop,trio,trio_pay,trio_pop,pair,pair_pay,pair_pop,lap_time,turn_time,straight_time,lap_rank,turn_rank,straight_rank,exhibition_eval
20250523,びわこ,1,一般,晴,東,2,2,1,1,5229,吉 川 晴 人,17,20,6.69,1,0.11,1.49.3,1-2-3,590,1,1-2,210,1,1-2-3,200,1,1-2,210,1,,,,,,,
20250523,びわこ,1,一般,晴,東,2,2,2,2,4778,堤 啓 輔,44,39,6.76,2,0.16,1.50.5,1-2-3,590,1,1-2,210,1,1-2-3,200,1,1-2,210,1,,,,,,,
20250523,びわこ,1,一般,晴,東,2,2,3,3,5006,久保原 秀 人,45,13,6.71,3,0.15,1.51.9,1-2-3,590,1,1-2,210,1,1-2-3,200,1,1-2,210,1,,,,,,,
20250523,びわこ,1,一般,晴,東,2,2,4,5,5276,大 島 隆乃介,47,25,6.72,5,0.20,1.53.0,1-2-3,590,1,1-2,210,1,1-2-3,200,1,1-2,210,1,,,,,,,
20250523,びわこ,1,一般,晴,東,2,2,5,4,4803,飯 田 庄 吾,55,53,6.74,4,0.18,,1-2-3,590,1,1-2,210,1,1-2-3,200,1,1-2,210,1,,,,,,,
20250523,びわこ,1,一般,晴,東,2,2,6,6,4672,守 屋 大 地,41,57,6.74,6,0.25,,1-2-3,590,1,1-2,210,1,1-2-3,200,1,1-2,210,1,,,,,,,
20250523,びわこ,2,一般,晴,東,2,2,1,3,4064,原 田 篤 志,61,50,6.76,3,0.21,1.49.5,3-2-5,3940,12,3-2,1190,4,2-3-5,1160,4,2-3,580,3,,,,,,,
20250523,びわこ,2,一般,晴,東,2,2,2,2,4811,向井田 佑 紀,21,11,6.62,2,0.16,1.50.8,3-2-5,3940,12,3-2,1190,4,2-3-5,1160,4,2-3,580,3,,,,,,,
20250523,びわこ,2,一般,晴,東,2,2,3,5,4034,西 原 明 生,49,41,6.86,5,0.23,1.52.3,3-2-5,3940,12,3-2,1190,4,2-3-5,1160,4,2-3,580,3,,,,,,,
20250523,びわこ,2,一般,晴,東,2,2,4,1,4753,森 照 夫,71,62,6.60,1,0.18,1.53.6,3-2-5,3940,12,3-2,1190,4,2-3-5,1160,4,2-3,580,3,,,,,,,
20250523,びわこ,2,一般,晴,東,2,2,5,4,5344,谷 口 丞,23,26,6.79,4,0.15,,3-2-5,3940,12,3-2,1190,4,2-3-5,1160,4,2-3,580,3,,,,,,,
20250523,びわこ,2,一般,晴,東,2,2,6,6,3637,齋 藤 和 政,11,49,6.84,6,0.17,,3-2-5,3940,12,3-2,1190,4,2-3-5,1160,4,2-3,580,3,,,,,,,
