date,venue_name,race_no,race_type,weather,wind_dir,wind_ms,wave_cm,rank,waku,reg_no,name,motor_no,boat_no,exhibition_time,course_enter,st_timing,race_time,won3,won3_pay,won3_pop,won2,won2_pay,won2_pop,trio,trio_pay,trio_pop,pair,pair_pay,pair_pop,lap_time,turn_time,straight_time,lap_rank,turn_rank,straight_rank,exhibition_eval
20260811,下関,1,予選,晴,北東,7,7,1,1,3581,加 木 郁,40,11,7.00,1,0.14,1.51.5,1-4-5,5100,15,1-4,2140,6,1-4-5,1600,5,1-4,1780,6,,,,,,,
20260811,下関,1,予選,晴,北東,7,7,2,4,5176,石 倉 拓 美,52,13,7.00,4,0.09,1.52.4,1-4-5,5100,15,1-4,2140,6,1-4-5,1600,5,1-4,1780,6,,,,,,,
20260811,下関,1,予選,晴,北東,7,7,3,5,4846,佐 藤 駿 介,17,54,7.08,5,0.19,1.55.0,1-4-5,5100,15,1-4,2140,6,1-4-5,1600,5,1-4,1780,6,,,,,,,
20260811,下関,1,予選,晴,北東,7,7,4,2,5067,山 田 真 聖,14,72,7.01,2,0.15,1.56.9,1-4-5,5100,15,1-4,2140,6,1-4-5,1600,5,1-4,1780,6,,,,,,,
20260811,下関,1,予選,晴,北東,7,7,5,3,4567,上 村 慎太郎,53,57,7.18,3,0.17,,1-4-5,5100,15,1-4,2140,6,1-4-5,1600,5,1-4,1780,6,,,,,,,
20260811,下関,1,予選,晴,北東,7,7,6,6,5336,瀬 川 大 地,37,46,7.05,6,0.21,,1-4-5,5100,15,1-4,2140,6,1-4-5,1600,5,1-4,1780,6,,,,,,,
20260811,下関,2,予選,晴,北東,7,7,1,4,3442,宮 武 英 司,67,35,7.05,4,0.11,1.53.1,4-6-3,9500,37,4-6,1470,7,3-4-6,1890,9,4-6,810,4,,,,,,,
20260811,下関,2,予選,晴,北東,7,7,2,6,4475,末 永 祐 輝,46,27,7.03,6,0.16,1.54.7,4-6-3,9500,37,4-6,1470,7,3-4-6,1890,9,4-6,810,4,,,,,,,
20260811,下関,2,予選,晴,北東,7,7,3,3,3989,熊 本 英 一,13,31,7.09,3,0.14,1.55.6,4-6-3,9500,37,4-6,1470,7,3-4-6,1890,9,4-6,810,4,,,,,,,
20260811,下関,2,予選,晴,北東,7,7,4,5,3539,金 子 順 一,29,30,7.09,5,0.16,1.57.8,4-6-3,9500,37,4-6,1470,7,3-4-6,1890,9,4-6,810,4,,,,,,,
20260811,下関,2,予選,晴,北東,7,7,5,1,4251,川 崎 誠 志,16,36,7.01,1,0.15,,4-6-3,9500,37,4-6,1470,7,3-4-6,1890,9,4-6,810,4,,,,,,,
20260811,下関,2,予選,晴,北東,7,7,6,2,4747,山 戸 信 二,22,50,7.16,2,0.12,,4-6-3,9500,37,4-6,1470,7,3-4-6,1890,9,4-6,810,4,,,,,,,
20260811,下関,3,予選,晴,北東,7,7,1,1,3680,森 林 太,73,67,6.99,1,0.08,1.52.8,1-6-2,67240,91,1-6,15730,24,1-2-6,12030,19,1-6,27000,15,,,,,,,
20260811,下関,3,予選,晴,北東,7,7,2,6,5404,内 田 壮,19,52,6.97,6,0.14,1.53.8,1-6-2,67240,91,1-6,15730,24,1-2-6,12030,19,1-6,27000,15,,,,,,,
20260811,下関,3,予選,晴,北東,7,7,3,2,4034,西 原 明 生,30,68,6.94,2,0.13,1.54.5,1-6-2,67240,91,1-6,15730,24,1-2-6,12030,19,1-6,27000,15,,,,,,,
20260811,下関,3,予選,晴,北東,7,7,4,3,5145,島 川 海 輝,60,60,6.94,3,0.11,1.55.1,1-6-2,67240,91,1-6,15730,24,1-2-6,12030,19,1-6,27000,15,,,,,,,
20260811,下関,3,予選,晴,北東,7,7,5,4,3562,山 下 和 彦,48,48,7.00,4,0.22,,1-6-2,67240,91,1-6,15730,24,1-2-6,12030,19,1-6,27000,15,,,,,,,
20260811,下関,3,予選,晴,北東,7,7,6,5,4064,原 田 篤 志,18,41,6.93,5,0.12,,1-6-2,67240,91,1-6,15730,24,1-2-6,12030,19,1-6,27000,15,,,,,,,
20260811,下関,4,予選,晴,北東,7,7,1,1,4023,柴 田 友 和,57,22,6.99,1,0.15,1.52.4,1-2-3,1550,4,1-2,980,3,1-2-3,340,1,1-2,270,1,,,,,,,
20260811,下関,4,予選,晴,北東,7,7,2,2,4980,佐々木 完 太,31,71,6.99,2,0.17,1.53.4,1-2-3,1550,4,1-2,980,3,1-2-3,340,1,1-2,270,1,,,,,,,
20260811,下関,4,予選,晴,北東,7,7,3,3,4172,森 定 晃 史,36,62,7.00,3,0.12,1.53.8,1-2-3,1550,4,1-2,980,3,1-2-3,340,1,1-2,270,1,,,,,,,
20260811,下関,4,予選,晴,北東,7,7,4,6,5064,品 川 二千翔,11,24,7.05,6,0.12,1.54.7,1-2-3,1550,4,1-2,980,3,1-2-3,340,1,1-2,270,1,,,,,,,
20260811,下関,4,予選,晴,北東,7,7,5,4,5208,屋 良 龍 紀,21,65,7.03,4,0.15,,1-2-3,1550,4,1-2,980,3,1-2-3,340,1,1-2,270,1,,,,,,,
20260811,下関,4,予選,晴,北東,7,7,6,5,3731,高 濱 芳 久,71,70,7.00,5,0.10,,1-2-3,1550,4,1-2,980,3,1-2-3,340,1,1-2,270,1,,,,,,,
20260811,下関,5,長州ファイブ,晴,北,5,5,1,1,3961,谷 村 一 哉,12,42,6.95,1,0.22,1.50.0,1-2-3,730,2,1-2,430,2,1-2-3,320,1,1-2,270,2,,,,,,,
20260811,下関,5,長州ファイブ,晴,北,5,5,2,2,4981,牧 山 敦 也,62,26,6.99,2,0.28,1.51.2,1-2-3,730,2,1-2,430,2,1-2-3,320,1,1-2,270,2,,,,,,,
20260811,下関,5,長州ファイブ,晴,北,5,5,3,3,4356,長 岡 良 也,63,64,7.01,3,0.24,1.53.1,1-2-3,730,2,1-2,430,2,1-2-3,320,1,1-2,270,2,,,,,,,
20260811,下関,5,長州ファイブ,晴,北,5,5,4,5,3661,柳 瀬 興 志,33,37,7.01,5,0.26,1.54.7,1-2-3,730,2,1-2,430,2,1-2-3,320,1,1-2,270,2,,,,,,,
