date,venue_name,race_no,race_type,weather,wind_dir,wind_ms,wave_cm,rank,waku,reg_no,name,motor_no,boat_no,exhibition_time,course_enter,st_timing,race_time,won3,won3_pay,won3_pop,won2,won2_pay,won2_pop,trio,trio_pay,trio_pop,pair,pair_pay,pair_pop,lap_time,turn_time,straight_time,lap_rank,turn_rank,straight_rank,exhibition_eval
20250806,丸亀,1,予選,晴,西,5,5,1,1,3907,村 越 篤,31,33,6.97,1,0.16,1.52.3,1-2-3,1030,2,1-2,500,3,1-2-3,550,3,1-2,330,1,,,,,,,
20250806,丸亀,1,予選,晴,西,5,5,2,2,4678,水 野 望 美,13,37,7.04,2,0.15,1.53.0,1-2-3,1030,2,1-2,500,3,1-2-3,550,3,1-2,330,1,,,,,,,
20250806,丸亀,1,予選,晴,西,5,5,3,3,5317,長 尾 萌 加,18,23,7.00,3,0.13,1.53.5,1-2-3,1030,2,1-2,500,3,1-2-3,550,3,1-2,330,1,,,,,,,
20250806,丸亀,1,予選,晴,西,5,5,4,6,3319,山 崎 義 明,61,28,7.03,6,0.18,1.56.0,1-2-3,1030,2,1-2,500,3,1-2-3,550,3,1-2,330,1,,,,,,,
20250806,丸亀,1,予選,晴,西,5,5,5,4,4485,楠 原 正 剛,50,15,7.04,4,0.09,1.57.7,1-2-3,1030,2,1-2,500,3,1-2-3,550,3,1-2,330,1,,,,,,,
20250806,丸亀,1,予選,晴,西,5,5,6,5,5078,山 川 波 乙,25,21,7.06,5,0.14,1.57.9,1-2-3,1030,2,1-2,500,3,1-2-3,550,3,1-2,330,1,,,,,,,
20250806,丸亀,2,予選,晴,西,5,5,1,1,4367,山 口 修 路,17,9,6.94,1,0.06,1.51.2,1-2-6,2970,9,1-2,550,1,1-2-6,1290,7,1-2,230,1,,,,,,,
20250806,丸亀,2,予選,晴,西,5,5,2,2,5014,梶 山 涼 斗,34,12,6.99,2,0.11,1.52.3,1-2-6,2970,9,1-2,550,1,1-2-6,1290,7,1-2,230,1,,,,,,,
20250806,丸亀,2,予選,晴,西,5,5,3,6,4292,麻 生 慎 介,66,18,7.00,5,0.11,1.53.4,1-2-6,2970,9,1-2,550,1,1-2-6,1290,7,1-2,230,1,,,,,,,
20250806,丸亀,2,予選,晴,西,5,5,4,5,3737,上 平 真 二,35,11,7.02,4,0.15,1.54.8,1-2-6,2970,9,1-2,550,1,1-2-6,1290,7,1-2,230,1,,,,,,,
20250806,丸亀,2,予選,晴,西,5,5,5,3,3882,新 田 智 彰,11,36,7.04,3,0.08,1.55.9,1-2-6,2970,9,1-2,550,1,1-2-6,1290,7,1-2,230,1,,,,,,,
20250806,丸亀,2,予選,晴,西,5,5,6,4,3660,長谷川 親 王,4,51,7.00,6,0.19,1.59.8,1-2-6,2970,9,1-2,550,1,1-2-6,1290,7,1-2,230,1,,,,,,,
20250806,丸亀,3,予選,晴,南西,5,5,1,2,4398,船 岡 洋一郎,45,49,6.94,2,0.03,1.51.2,2-6-4,6470,23,2-6,1230,4,2-4-6,1190,6,2-6,1090,3,,,,,,,
20250806,丸亀,3,予選,晴,南西,5,5,2,6,3905,天 野 友 和,9,25,6.99,6,0.16,1.52.3,2-6-4,6470,23,2-6,1230,4,2-4-6,1190,6,2-6,1090,3,,,,,,,
20250806,丸亀,3,予選,晴,南西,5,5,3,4,5299,西 丸 敦 基,6,29,7.07,4,0.11,1.54.5,2-6-4,6470,23,2-6,1230,4,2-4-6,1190,6,2-6,1090,3,,,,,,,
20250806,丸亀,3,予選,晴,南西,5,5,4,1,3305,小 野 信 樹,64,30,6.94,1,0.12,1.55.2,2-6-4,6470,23,2-6,1230,4,2-4-6,1190,6,2-6,1090,3,,,,,,,
20250806,丸亀,3,予選,晴,南西,5,5,5,5,3572,安 田 政 彦,49,13,7.06,5,0.18,1.56.1,2-6-4,6470,23,2-6,1230,4,2-4-6,1190,6,2-6,1090,3,,,,,,,
20250806,丸亀,3,予選,晴,南西,5,5,6,3,4978,山 田 和 佐,37,40,6.97,3,0.10,1.57.7,2-6-4,6470,23,2-6,1230,4,2-4-6,1190,6,2-6,1090,3,,,,,,,
20250806,丸亀,4,予選,晴,西,5,5,1,1,3535,渡 修 平,8,22,6.94,1,0.19,1.52.3,1-2-3,1430,1,1-2,870,5,1-2-3,570,2,1-2,550,3,,,,,,,
20250806,丸亀,4,予選,晴,西,5,5,2,2,5012,加 倉 侑 征,28,43,7.06,2,0.12,1.52.7,1-2-3,1430,1,1-2,870,5,1-2-3,570,2,1-2,550,3,,,,,,,
20250806,丸亀,4,予選,晴,西,5,5,3,3,4466,南 佑 典,10,31,7.07,3,0.11,1.54.3,1-2-3,1430,1,1-2,870,5,1-2-3,570,2,1-2,550,3,,,,,,,
20250806,丸亀,4,予選,晴,西,5,5,4,6,4434,田 中 辰 彦,27,17,7.08,6,0.19,1.55.6,1-2-3,1430,1,1-2,870,5,1-2-3,570,2,1-2,550,3,,,,,,,
20250806,丸亀,4,予選,晴,西,5,5,5,5,5041,荒 牧 凪 沙,43,14,7.09,5,0.16,1.57.6,1-2-3,1430,1,1-2,870,5,1-2-3,570,2,1-2,550,3,,,,,,,
20250806,丸亀,4,予選,晴,西,5,5,6,4,4389,伊 藤 喜 智,16,32,7.07,4,0.15,1.59.3,1-2-3,1430,1,1-2,870,5,1-2-3,570,2,1-2,550,3,,,,,,,
20250806,丸亀,5,予選,晴,南西,5,5,1,1,4905,土 井 祥 伍,19,27,6.99,1,0.08,1.50.0,1-2-5,3550,11,1-2,1310,8,1-2-5,1230,5,1-2,710,5,,,,,,,
20250806,丸亀,5,予選,晴,南西,5,5,2,2,5155,内 山 七 海,1,24,6.94,2,0.12,1.52.7,1-2-5,3550,11,1-2,1310,8,1-2-5,1230,5,1-2,710,5,,,,,,,
20250806,丸亀,5,予選,晴,南西,5,5,3,5,4051,清 水 敦 揮,52,53,7.10,5,0.19,1.53.5,1-2-5,3550,11,1-2,1310,8,1-2-5,1230,5,1-2,710,5,,,,,,,
20250806,丸亀,5,予選,晴,南西,5,5,4,3,4470,平 田 健之佑,14,34,6.95,3,0.13,1.54.0,1-2-5,3550,11,1-2,1310,8,1-2-5,1230,5,1-2,710,5,,,,,,,
20250806,丸亀,5,予選,晴,南西,5,5,5,6,4154,森 安 弘 雅,53,54,7.05,6,0.31,1.56.1,1-2-5,3550,11,1-2,1310,8,1-2-5,1230,5,1-2,710,5,,,,,,,
20250806,丸亀,5,予選,晴,南西,5,5,6,4,3776,横 井 健 太,54,50,7.10,4,0.22,1.57.6,1-2-5,3550,11,1-2,1310,8,1-2-5,1230,5,1-2,710,5,,,,,,,
20250806,丸亀,6,かけうどん６,晴,西,5,5,1,1,5095,小 原 聡 将,57,20,6.94,1,0.15,1.51.9,1-3-2,1440,6,1-3,320,1,1-2-3,790,3,1-3,230,1,,,,,,,
20250806,丸亀,6,かけうどん６,晴,西,5,5,2,3,4764,小 池 礼 乃,23,26,6.94,3,0.16,1.53.3,1-3-2,1440,6,1-3,320,1,1-2-3,790,3,1-3,230,1,,,,,,,
