date,venue_name,race_no,race_type,weather,wind_dir,wind_ms,wave_cm,rank,waku,reg_no,name,motor_no,boat_no,exhibition_time,course_enter,st_timing,race_time,won3,won3_pay,won3_pop,won2,won2_pay,won2_pop,trio,trio_pay,trio_pop,pair,pair_pay,pair_pop,lap_time,turn_time,straight_time,lap_rank,turn_rank,straight_rank,exhibition_eval
20251121,三国,1,みくにあさイ,曇り,南東,6,6,1,1,4136,江 夏 満,20,59,6.75,1,0.13,1.49.0,1-4-5,1560,7,1-4,380,2,1-4-5,1010,5,1-4,410,2,,,,,,,
20251121,三国,1,みくにあさイ,曇り,南東,6,6,2,4,3896,上 田 洋 平,14,63,6.73,4,0.11,1.50.9,1-4-5,1560,7,1-4,380,2,1-4-5,1010,5,1-4,410,2,,,,,,,
20251121,三国,1,みくにあさイ,曇り,南東,6,6,3,5,3284,渡 邊 伸太郎,19,42,6.77,5,0.18,1.53.3,1-4-5,1560,7,1-4,380,2,1-4-5,1010,5,1-4,410,2,,,,,,,
20251121,三国,1,みくにあさイ,曇り,南東,6,6,4,3,3075,中 村 裕 将,25,49,6.86,3,0.11,1.53.6,1-4-5,1560,7,1-4,380,2,1-4-5,1010,5,1-4,410,2,,,,,,,
20251121,三国,1,みくにあさイ,曇り,南東,6,6,5,2,4692,酒 井 俊 弘,64,65,6.67,2,0.16,,1-4-5,1560,7,1-4,380,2,1-4-5,1010,5,1-4,410,2,,,,,,,
20251121,三国,1,みくにあさイ,曇り,南東,6,6,6,6,3432,宮 迫 暢 彦,46,64,6.74,6,0.27,,1-4-5,1560,7,1-4,380,2,1-4-5,1010,5,1-4,410,2,,,,,,,
20251121,三国,2,みくにあさガ,曇り,南東,7,7,1,2,4930,佐 藤 悠,36,52,6.72,2,0.33,1.50.3,2-6-3,80960,79,2-6,10960,22,2-3-6,8230,14,2-6,9910,12,,,,,,,
20251121,三国,2,みくにあさガ,曇り,南東,7,7,2,6,3293,宮 内 由紀英,40,14,6.66,6,0.26,1.53.2,2-6-3,80960,79,2-6,10960,22,2-3-6,8230,14,2-6,9910,12,,,,,,,
20251121,三国,2,みくにあさガ,曇り,南東,7,7,3,3,3828,明 石 正 之,68,34,6.76,3,0.27,1.54.1,2-6-3,80960,79,2-6,10960,22,2-3-6,8230,14,2-6,9910,12,,,,,,,
20251121,三国,2,みくにあさガ,曇り,南東,7,7,4,1,4531,武 富 智 亮,41,51,6.68,1,0.47,1.55.5,2-6-3,80960,79,2-6,10960,22,2-3-6,8230,14,2-6,9910,12,,,,,,,
20251121,三国,2,みくにあさガ,曇り,南東,7,7,5,4,4315,山 崎 昂 介,52,50,6.67,4,0.32,,2-6-3,80960,79,2-6,10960,22,2-3-6,8230,14,2-6,9910,12,,,,,,,
