date,venue_name,race_no,race_type,weather,wind_dir,wind_ms,wave_cm,rank,waku,reg_no,name,motor_no,boat_no,exhibition_time,course_enter,st_timing,race_time,won3,won3_pay,won3_pop,won2,won2_pay,won2_pop,trio,trio_pay,trio_pop,pair,pair_pay,pair_pop
20260525,びわこ,1,一般,晴,北東,2,2,1,4,4685,島 村 隆 幸,20,47,6.78,4,0.15,1.50.3,4-3-5,10900,29,4-3,2940,9,3-4-5,2240,9,3-4,1040,4
20260525,びわこ,1,一般,晴,北東,2,2,2,3,4361,柳 生 泰 二,23,72,6.80,3,0.14,1.52.1,4-3-5,10900,29,4-3,2940,9,3-4-5,2240,9,3-4,1040,4
20260525,びわこ,1,一般,晴,北東,2,2,3,5,4991,宗 行 治 哉,54,63,6.85,5,0.16,1.52.6,4-3-5,10900,29,4-3,2940,9,3-4-5,2240,9,3-4,1040,4
20260525,びわこ,1,一般,晴,北東,2,2,4,1,4590,渡 邉 優 美,22,25,6.75,1,0.18,1.54.3,4-3-5,10900,29,4-3,2940,9,3-4-5,2240,9,3-4,1040,4
20260525,びわこ,1,一般,晴,北東,2,2,5,6,4156,浜 野 孝 志,53,18,6.75,6,0.18,,4-3-5,10900,29,4-3,2940,9,3-4-5,2240,9,3-4,1040,4
20260525,びわこ,1,一般,晴,北東,2,2,6,2,4788,小 池 哲 也,28,45,6.84,2,0.17,,4-3-5,10900,29,4-3,2940,9,3-4-5,2240,9,3-4,1040,4
20260525,びわこ,2,一般,晴,北東,2,2,1,3,4227,安 達 裕 樹,15,64,6.76,3,0.15,1.50.6,3-1-5,5470,19,3-1,1880,7,1-3-5,990,6,1-3,300,1
20260525,びわこ,2,一般,晴,北東,2,2,2,1,5029,中 亮 太,12,41,6.72,1,0.11,1.51.4,3-1-5,5470,19,3-1,1880,7,1-3-5,990,6,1-3,300,1
20260525,びわこ,2,一般,晴,北東,2,2,3,5,4159,向 後 龍 一,47,12,6.78,5,0.15,1.52.0,3-1-5,5470,19,3-1,1880,7,1-3-5,990,6,1-3,300,1
20260525,びわこ,2,一般,晴,北東,2,2,4,4,4659,木 下 翔 太,16,70,6.82,4,0.16,1.53.9,3-1-5,5470,19,3-1,1880,7,1-3-5,990,6,1-3,300,1
20260525,びわこ,2,一般,晴,北東,2,2,5,6,4019,笠 原 亮,46,31,6.84,6,0.14,,3-1-5,5470,19,3-1,1880,7,1-3-5,990,6,1-3,300,1
20260525,びわこ,2,一般,晴,北東,2,2,6,2,4040,廣 瀬 将 亨,26,23,6.84,2,0.14,,3-1-5,5470,19,3-1,1880,7,1-3-5,990,6,1-3,300,1
20260525,びわこ,3,一般,晴,北東,2,2,1,1,5087,佐 藤 航,37,54,6.73,1,0.07,1.50.5,1-3-5,2670,11,1-3,460,3,1-3-5,1660,8,1-3,350,2
20260525,びわこ,3,一般,晴,北東,2,2,2,3,4450,平 高 奈 菜,36,53,6.81,3,0.07,1.51.4,1-3-5,2670,11,1-3,460,3,1-3-5,1660,8,1-3,350,2
20260525,びわこ,3,一般,晴,北東,2,2,3,5,4441,末 永 由 楽,56,58,6.75,5,0.11,1.53.0,1-3-5,2670,11,1-3,460,3,1-3-5,1660,8,1-3,350,2
20260525,びわこ,3,一般,晴,北東,2,2,4,6,3918,深 井 利 寿,55,60,6.88,6,0.12,1.53.8,1-3-5,2670,11,1-3,460,3,1-3-5,1660,8,1-3,350,2
20260525,びわこ,3,一般,晴,北東,2,2,5,2,3942,寺 田 祥,58,30,6.79,2,0.08,,1-3-5,2670,11,1-3,460,3,1-3-5,1660,8,1-3,350,2
20260525,びわこ,3,一般,晴,北東,2,2,6,4,4042,丸 岡 正 典,33,21,6.80,4,0.10,,1-3-5,2670,11,1-3,460,3,1-3-5,1660,8,1-3,350,2
20260525,びわこ,4,一般,晴,北東,3,3,1,1,4237,大 峯 豊,59,68,6.75,1,0.09,1.50.0,1-3-5,2490,9,1-3,950,4,1-3-5,1550,8,1-3,630,3
20260525,びわこ,4,一般,晴,北東,3,3,2,3,4989,石 原 翼,49,33,6.78,3,0.09,1.52.0,1-3-5,2490,9,1-3,950,4,1-3-5,1550,8,1-3,630,3
20260525,びわこ,4,一般,晴,北東,3,3,3,5,4977,馬 野 耀,70,62,6.84,5,0.07,1.52.9,1-3-5,2490,9,1-3,950,4,1-3-5,1550,8,1-3,630,3
20260525,びわこ,4,一般,晴,北東,3,3,4,4,4757,山 田 祐 也,68,49,6.86,4,0.13,1.53.7,1-3-5,2490,9,1-3,950,4,1-3-5,1550,8,1-3,630,3
20260525,びわこ,4,一般,晴,北東,3,3,5,2,4398,船 岡 洋一郎,29,29,6.83,2,0.09,,1-3-5,2490,9,1-3,950,4,1-3-5,1550,8,1-3,630,3
