date,venue_name,race_no,race_type,weather,wind_dir,wind_ms,wave_cm,rank,waku,reg_no,name,motor_no,boat_no,exhibition_time,course_enter,st_timing,race_time,won3,won3_pay,won3_pop,won2,won2_pay,won2_pop,trio,trio_pay,trio_pop,pair,pair_pay,pair_pop
20250917,,1,一般,雨,北西,1,1,1,1,4674,池 田 剛 規,12,65,6.91,1,0.16,1.50.8,1-5-4,2880,10,1-5,390,2,1-4-5,1150,6,1-5,310,2
20250917,,1,一般,雨,北西,1,1,2,5,4706,三 浦 洋次朗,60,70,7.02,5,0.20,1.52.8,1-5-4,2880,10,1-5,390,2,1-4-5,1150,6,1-5,310,2
20250917,,1,一般,雨,北西,1,1,3,4,5344,谷 口 丞,56,22,6.98,4,0.23,1.53.9,1-5-4,2880,10,1-5,390,2,1-4-5,1150,6,1-5,310,2
20250917,,1,一般,雨,北西,1,1,4,2,3392,小 森 信 雄,24,56,6.91,2,0.23,1.55.0,1-5-4,2880,10,1-5,390,2,1-4-5,1150,6,1-5,310,2
20250917,,1,一般,雨,北西,1,1,5,3,4145,小 澤 学,19,43,6.99,3,0.26,,1-5-4,2880,10,1-5,390,2,1-4-5,1150,6,1-5,310,2
20250917,,1,一般,雨,北西,1,1,6,6,3989,熊 本 英 一,62,29,6.95,6,0.20,,1-5-4,2880,10,1-5,390,2,1-4-5,1150,6,1-5,310,2
20250917,,2,一般,雨,南東,1,1,1,1,3837,秋 山 広 一,27,34,6.90,1,0.10,1.49.3,1-3-2,540,1,1-3,180,1,1-2-3,260,1,1-3,230,1
20250917,,2,一般,雨,南東,1,1,2,3,3664,鈴 木 賢 一,16,37,6.92,3,0.11,1.52.3,1-3-2,540,1,1-3,180,1,1-2-3,260,1,1-3,230,1
20250917,,2,一般,雨,南東,1,1,3,2,4691,水 原 慎,70,50,6.96,2,0.13,1.54.0,1-3-2,540,1,1-3,180,1,1-2-3,260,1,1-3,230,1
20250917,,2,一般,雨,南東,1,1,4,6,3641,一 瀬 明,35,33,6.97,6,0.14,1.54.2,1-3-2,540,1,1-3,180,1,1-2-3,260,1,1-3,230,1
20250917,,2,一般,雨,南東,1,1,5,5,3509,池 千 夏,69,54,6.99,5,0.11,,1-3-2,540,1,1-3,180,1,1-2-3,260,1,1-3,230,1
20250917,,2,一般,雨,南東,1,1,6,4,5123,福 山 恵里奈,75,69,6.96,4,0.12,,1-3-2,540,1,1-3,180,1,1-2-3,260,1,1-3,230,1
20250917,,3,一般,雨,南東,1,1,1,1,5278,田 中 駿 兵,54,68,6.94,1,0.11,1.50.0,1-4-2,1180,3,1-4,580,2,1-2-4,260,1,1-4,450,2
