date,venue_name,race_no,race_type,weather,wind_dir,wind_ms,wave_cm,rank,waku,reg_no,name,motor_no,boat_no,exhibition_time,course_enter,st_timing,race_time,won3,won3_pay,won3_pop,won2,won2_pay,won2_pop,trio,trio_pay,trio_pop,pair,pair_pay,pair_pop
20260604,三国,1,予選,曇り,無風,0,0,1,1,5191,飛 田 江 己,59,40,6.70,1,0.12,1.49.1,1-3-2,870,4,1-3,360,2,1-2-3,320,2,1-3,280,2
20260604,三国,1,予選,曇り,無風,0,0,2,3,5187,小 坂 風 太,15,39,6.79,3,0.21,1.51.9,1-3-2,870,4,1-3,360,2,1-2-3,320,2,1-3,280,2
20260604,三国,1,予選,曇り,無風,0,0,3,2,5308,藤 森 拓 海,17,16,6.83,2,0.22,1.52.7,1-3-2,870,4,1-3,360,2,1-2-3,320,2,1-3,280,2
20260604,三国,1,予選,曇り,無風,0,0,4,5,5328,井 上 慧 人,41,35,6.79,5,0.24,1.53.7,1-3-2,870,4,1-3,360,2,1-2-3,320,2,1-3,280,2
20260604,三国,1,予選,曇り,無風,0,0,5,4,5273,山 下 拓 巳,22,63,6.80,4,0.21,,1-3-2,870,4,1-3,360,2,1-2-3,320,2,1-3,280,2
20260604,三国,1,予選,曇り,無風,0,0,6,6,5393,藤 原 駿,64,68,6.87,6,0.26,,1-3-2,870,4,1-3,360,2,1-2-3,320,2,1-3,280,2
20260604,三国,2,予選,曇り,北西,1,1,1,3,5298,水 谷 理 人,48,58,6.75,2,0.12,1.53.0,3-1-5,4090,14,3-1,640,3,1-3-5,1270,4,1-3,150,1
20260604,三国,2,予選,曇り,北西,1,1,2,1,5089,前 田 翔,50,26,6.68,1,0.07,1.54.9,3-1-5,4090,14,3-1,640,3,1-3-5,1270,4,1-3,150,1
20260604,三国,2,予選,曇り,北西,1,1,3,5,5127,沼 田 大 都,47,59,6.76,6,0.16,1.58.0,3-1-5,4090,14,3-1,640,3,1-3-5,1270,4,1-3,150,1
20260604,三国,2,予選,曇り,北西,1,1,4,2,5271,杉 山 太 陽,25,61,6.71,4,0.18,2.01.7,3-1-5,4090,14,3-1,640,3,1-3-5,1270,4,1-3,150,1
20260604,三国,2,予選,曇り,北西,1,1,5,4,5207,高 山 敬 悟,63,42,6.73,5,0.24,,3-1-5,4090,14,3-1,640,3,1-3-5,1270,4,1-3,150,1
20260604,三国,3,予選,曇り,南西,1,1,1,3,5212,西 川 拓 利,27,72,6.71,3,0.21,1.49.4,3-1-4,4070,16,3-1,1140,4,1-3-4,740,4,1-3,230,1
20260604,三国,3,予選,曇り,南西,1,1,2,1,5255,藤 原 仙 二,19,46,6.70,1,0.23,1.51.5,3-1-4,4070,16,3-1,1140,4,1-3-4,740,4,1-3,230,1
20260604,三国,3,予選,曇り,南西,1,1,3,4,5394,福 西 広太郎,33,37,6.72,4,0.16,1.53.0,3-1-4,4070,16,3-1,1140,4,1-3-4,740,4,1-3,230,1
20260604,三国,3,予選,曇り,南西,1,1,4,5,5196,鰐 部 太空海,21,52,6.72,5,0.12,1.53.3,3-1-4,4070,16,3-1,1140,4,1-3-4,740,4,1-3,230,1
20260604,三国,3,予選,曇り,南西,1,1,5,6,5344,谷 口 丞,39,34,6.73,6,0.07,,3-1-4,4070,16,3-1,1140,4,1-3-4,740,4,1-3,230,1
20260604,三国,3,予選,曇り,南西,1,1,6,2,5211,高 井 駿 弥,68,36,6.85,2,0.29,,3-1-4,4070,16,3-1,1140,4,1-3-4,740,4,1-3,230,1
20260604,三国,4,予選,曇り,南西,2,2,1,1,5087,佐 藤 航,32,55,6.71,1,0.08,1.49.7,1-3-4,5060,19,1-3,510,3,1-3-4,1610,7,1-3,500,3
20260604,三国,4,予選,曇り,南西,2,2,2,3,5208,屋 良 龍 紀,14,30,6.83,3,0.11,1.50.8,1-3-4,5060,19,1-3,510,3,1-3-4,1610,7,1-3,500,3
20260604,三国,4,予選,曇り,南西,2,2,3,4,5177,松 井 貫 太,60,32,6.65,4,0.14,1.52.2,1-3-4,5060,19,1-3,510,3,1-3-4,1610,7,1-3,500,3
20260604,三国,4,予選,曇り,南西,2,2,4,2,5190,大 月 遊 雅,65,15,6.73,2,0.13,1.53.9,1-3-4,5060,19,1-3,510,3,1-3-4,1610,7,1-3,500,3
20260604,三国,4,予選,曇り,南西,2,2,5,6,5150,坂 本 雄 紀,28,17,6.73,6,0.16,,1-3-4,5060,19,1-3,510,3,1-3-4,1610,7,1-3,500,3
20260604,三国,4,予選,曇り,南西,2,2,6,5,5132,中 野 希 一,61,28,6.77,5,0.09,,1-3-4,5060,19,1-3,510,3,1-3-4,1610,7,1-3,500,3
20260604,三国,5,予選,晴,南西,1,1,1,4,5145,島 川 海 輝,26,43,6.74,4,0.11,1.51.3,4-3-2,23450,63,4-3,9060,20,2-3-4,1110,6,3-4,5650,11
20260604,三国,5,予選,晴,南西,1,1,2,3,5186,遠 藤 圭 吾,31,19,6.80,3,0.09,1.51.9,4-3-2,23450,63,4-3,9060,20,2-3-4,1110,6,3-4,5650,11
20260604,三国,5,予選,晴,南西,1,1,3,2,5257,西 丸 侑太朗,42,69,6.71,2,0.07,1.52.5,4-3-2,23450,63,4-3,9060,20,2-3-4,1110,6,3-4,5650,11
20260604,三国,5,予選,晴,南西,1,1,4,5,5191,飛 田 江 己,59,40,6.70,5,0.10,1.54.2,4-3-2,23450,63,4-3,9060,20,2-3-4,1110,6,3-4,5650,11
20260604,三国,5,予選,晴,南西,1,1,5,6,5276,大 島 隆乃介,58,47,6.77,6,0.15,,4-3-2,23450,63,4-3,9060,20,2-3-4,1110,6,3-4,5650,11
20260604,三国,5,予選,晴,南西,1,1,6,1,5309,森 雄 利,16,70,6.77,1,0.13,,4-3-2,23450,63,4-3,9060,20,2-3-4,1110,6,3-4,5650,11
20260604,三国,6,予選,晴,北西,1,1,1,1,5268,山 本 幸 也,11,56,6.86,1,0.11,1.50.5,1-3-5,10440,45,1-3,3610,18,1-3-5,1890,9,1-3,1200,8
20260604,三国,6,予選,晴,北西,1,1,2,3,5301,岩 下 巧 斗,35,57,6.71,3,0.14,1.51.1,1-3-5,10440,45,1-3,3610,18,1-3-5,1890,9,1-3,1200,8
20260604,三国,6,予選,晴,北西,1,1,3,5,5114,小 林 孝 彰,57,48,6.74,5,0.11,1.52.2,1-3-5,10440,45,1-3,3610,18,1-3-5,1890,9,1-3,1200,8
20260604,三国,6,予選,晴,北西,1,1,4,2,5216,長谷川 晴 哉,36,11,6.71,2,0.15,1.53.6,1-3-5,10440,45,1-3,3610,18,1-3-5,1890,9,1-3,1200,8
20260604,三国,6,予選,晴,北西,1,1,5,6,5042,畑 田 汰 一,34,23,6.80,4,0.11,,1-3-5,10440,45,1-3,3610,18,1-3-5,1890,9,1-3,1200,8
20260604,三国,6,予選,晴,北西,1,1,6,4,5393,藤 原 駿,64,68,6.77,6,0.19,,1-3-5,10440,45,1-3,3610,18,1-3-5,1890,9,1-3,1200,8
