date,venue_name,race_no,race_type,weather,wind_dir,wind_ms,wave_cm,rank,waku,reg_no,name,motor_no,boat_no,exhibition_time,course_enter,st_timing,race_time,won3,won3_pay,won3_pop,won2,won2_pay,won2_pop,trio,trio_pay,trio_pop,pair,pair_pay,pair_pop
20260612,びわこ,1,予選,晴,北東,3,3,1,1,5379,廣 部 大 明,18,43,6.72,1,0.17,1.49.8,1-3-2,1850,4,1-3,670,2,1-2-3,500,1,1-3,460,2
20260612,びわこ,1,予選,晴,北東,3,3,2,3,4844,村 上 奈 穂,66,39,6.63,3,0.19,1.52.0,1-3-2,1850,4,1-3,670,2,1-2-3,500,1,1-3,460,2
20260612,びわこ,1,予選,晴,北東,3,3,3,2,4615,板 倉 敦 史,55,51,6.79,2,0.20,1.52.0,1-3-2,1850,4,1-3,670,2,1-2-3,500,1,1-3,460,2
20260612,びわこ,1,予選,晴,北東,3,3,4,4,5262,鈴 木 章 司,53,53,6.77,5,0.22,1.53.6,1-3-2,1850,4,1-3,670,2,1-2-3,500,1,1-3,460,2
20260612,びわこ,1,予選,晴,北東,3,3,5,6,3538,菊 池 峰 晴,14,72,6.83,4,0.23,,1-3-2,1850,4,1-3,670,2,1-2-3,500,1,1-3,460,2
20260612,びわこ,1,予選,晴,北東,3,3,6,5,5367,赤 松 咲 香,37,28,6.82,6,0.20,,1-3-2,1850,4,1-3,670,2,1-2-3,500,1,1-3,460,2
20260612,びわこ,2,予選,晴,南西,2,2,1,3,5050,木 下 雄 介,50,35,6.68,3,0.20,1.49.9,3-5-4,4080,22,3-5,1730,8,3-4-5,810,3,3-5,1320,8
20260612,びわこ,2,予選,晴,南西,2,2,2,5,4992,廣 瀬 篤 哉,57,36,6.69,5,0.18,1.51.5,3-5-4,4080,22,3-5,1730,8,3-4-5,810,3,3-5,1320,8
20260612,びわこ,2,予選,晴,南西,2,2,3,4,4208,三 浦 永 理,63,19,6.65,4,0.20,1.53.3,3-5-4,4080,22,3-5,1730,8,3-4-5,810,3,3-5,1320,8
20260612,びわこ,2,予選,晴,南西,2,2,4,1,3955,眞 田 英 二,27,61,6.79,1,0.29,1.53.7,3-5-4,4080,22,3-5,1730,8,3-4-5,810,3,3-5,1320,8
