date,venue_name,race_no,race_type,weather,wind_dir,wind_ms,wave_cm,rank,waku,reg_no,name,motor_no,boat_no,exhibition_time,course_enter,st_timing,race_time,won3,won3_pay,won3_pop,won2,won2_pay,won2_pop,trio,trio_pay,trio_pop,pair,pair_pay,pair_pop,lap_time,turn_time,straight_time,lap_rank,turn_rank,straight_rank,exhibition_eval
20260701,びわこ,1,予選,曇り,北東,1,1,1,5,5190,大 月 遊 雅,65,12,6.72,5,0.13,1.50.7,5-1-2,35160,85,5-1,6150,23,1-2-5,3060,13,1-5,1420,8,,,,,,,
20260701,びわこ,1,予選,曇り,北東,1,1,2,1,3305,小 野 信 樹,23,31,6.78,1,0.29,1.52.0,5-1-2,35160,85,5-1,6150,23,1-2-5,3060,13,1-5,1420,8,,,,,,,
20260701,びわこ,1,予選,曇り,北東,1,1,3,2,3564,桑 原 啓,66,58,6.73,2,0.26,1.53.5,5-1-2,35160,85,5-1,6150,23,1-2-5,3060,13,1-5,1420,8,,,,,,,
20260701,びわこ,1,予選,曇り,北東,1,1,4,6,4864,小 川 日紀太,33,63,6.81,6,0.07,1.54.1,5-1-2,35160,85,5-1,6150,23,1-2-5,3060,13,1-5,1420,8,,,,,,,
20260701,びわこ,1,予選,曇り,北東,1,1,5,4,4618,乃 村 康 友,11,39,6.70,4,0.14,,5-1-2,35160,85,5-1,6150,23,1-2-5,3060,13,1-5,1420,8,,,,,,,
20260701,びわこ,1,予選,曇り,北東,1,1,6,3,5157,市 川 健 太,43,57,6.85,3,0.23,,5-1-2,35160,85,5-1,6150,23,1-2-5,3060,13,1-5,1420,8,,,,,,,
20260701,びわこ,2,予選,曇り,無風,0,1,1,2,4204,柴 田 大 輔,54,45,6.67,2,0.14,1.50.8,2-1-4,2860,7,2-1,830,3,1-2-4,1060,8,1-2,690,4,,,,,,,
20260701,びわこ,2,予選,曇り,無風,0,1,2,1,4672,守 屋 大 地,25,70,6.71,1,0.11,1.52.0,2-1-4,2860,7,2-1,830,3,1-2-4,1060,8,1-2,690,4,,,,,,,
20260701,びわこ,2,予選,曇り,無風,0,1,3,4,4089,妹 尾 忠 幸,49,13,6.75,4,0.19,1.52.3,2-1-4,2860,7,2-1,830,3,1-2-4,1060,8,1-2,690,4,,,,,,,
20260701,びわこ,2,予選,曇り,無風,0,1,4,3,4039,村 上 功 祐,27,11,6.84,3,0.15,1.53.4,2-1-4,2860,7,2-1,830,3,1-2-4,1060,8,1-2,690,4,,,,,,,
20260701,びわこ,2,予選,曇り,無風,0,1,5,5,4460,後 藤 翔 之,40,17,6.76,5,0.19,,2-1-4,2860,7,2-1,830,3,1-2-4,1060,8,1-2,690,4,,,,,,,
20260701,びわこ,2,予選,曇り,無風,0,1,6,6,5143,常 盤 海 心,28,41,6.76,6,0.23,,2-1-4,2860,7,2-1,830,3,1-2-4,1060,8,1-2,690,4,,,,,,,
20260701,びわこ,3,予選,曇り,北東,1,1,1,3,3686,鳥居塚 孝 博,37,60,6.72,3,0.22,1.58.3,3-5-2,12360,40,3-5,4510,15,2-3-5,1150,6,3-5,3390,7,,,,,,,
20260701,びわこ,3,予選,曇り,北東,1,1,2,5,3554,仲 口 博 崇,47,49,6.76,5,0.23,2.00.2,3-5-2,12360,40,3-5,4510,15,2-3-5,1150,6,3-5,3390,7,,,,,,,
