date,venue_name,race_no,race_type,weather,wind_dir,wind_ms,wave_cm,rank,waku,reg_no,name,motor_no,boat_no,exhibition_time,course_enter,st_timing,race_time,won3,won3_pay,won3_pop,won2,won2_pay,won2_pop,trio,trio_pay,trio_pop,pair,pair_pay,pair_pop
20251029,,1,予選,晴,南,2,1,1,5,3933,山 地 正 樹,22,14,6.78,2,0.19,1.49.9,5-3-1,14090,56,5-3,3480,20,1-3-5,1450,6,3-5,2280,14
20251029,,1,予選,晴,南,2,1,2,3,3714,梶 原 正,25,47,6.84,4,0.19,1.51.8,5-3-1,14090,56,5-3,3480,20,1-3-5,1450,6,3-5,2280,14
20251029,,1,予選,晴,南,2,1,3,1,3656,伯 母 芳 恒,35,36,6.82,1,0.20,1.52.7,5-3-1,14090,56,5-3,3480,20,1-3-5,1450,6,3-5,2280,14
20251029,,1,予選,晴,南,2,1,4,6,3514,山 一 鉄 也,28,27,6.79,6,0.30,1.53.0,5-3-1,14090,56,5-3,3480,20,1-3-5,1450,6,3-5,2280,14
20251029,,1,予選,晴,南,2,1,5,2,3527,中 嶋 誠一郎,56,38,6.88,3,0.29,,5-3-1,14090,56,5-3,3480,20,1-3-5,1450,6,3-5,2280,14
20251029,,1,予選,晴,南,2,1,6,4,4004,山 本 浩 輔,44,73,6.76,5,0.24,,5-3-1,14090,56,5-3,3480,20,1-3-5,1450,6,3-5,2280,14
20251029,,2,予選,晴,南,1,1,1,1,4047,吉 永 浩 則,67,28,6.89,1,0.09,1.50.1,1-2-6,3020,13,1-2,1440,10,1-2-6,700,3,1-2,660,4
20251029,,2,予選,晴,南,1,1,2,2,3777,樋 口 亮,73,57,6.82,3,0.16,1.51.0,1-2-6,3020,13,1-2,1440,10,1-2-6,700,3,1-2,660,4
20251029,,2,予選,晴,南,1,1,3,6,3473,石 川 真 二,64,31,6.85,2,0.11,1.52.2,1-2-6,3020,13,1-2,1440,10,1-2-6,700,3,1-2,660,4
20251029,,2,予選,晴,南,1,1,4,3,4002,古 結 宏,60,49,6.86,4,0.29,1.52.9,1-2-6,3020,13,1-2,1440,10,1-2-6,700,3,1-2,660,4
20251029,,2,予選,晴,南,1,1,5,5,4077,品 田 直 樹,13,66,6.73,6,0.28,,1-2-6,3020,13,1-2,1440,10,1-2-6,700,3,1-2,660,4
20251029,,2,予選,晴,南,1,1,6,4,3282,池 本 輝 明,15,43,6.88,5,0.29,,1-2-6,3020,13,1-2,1440,10,1-2-6,700,3,1-2,660,4
20251029,,3,予選,晴,南東,1,1,1,2,4084,杉 山 正 樹,33,72,6.80,2,0.08,1.49.1,2-1-4,1430,3,2-1,620,2,1-2-4,280,1,1-2,220,1
20251029,,3,予選,晴,南東,1,1,2,1,3686,鳥居塚 孝 博,40,76,6.81,1,0.08,1.50.1,2-1-4,1430,3,2-1,620,2,1-2-4,280,1,1-2,220,1
20251029,,3,予選,晴,南東,1,1,3,4,3788,一 宮 稔 弘,11,77,6.84,4,0.06,1.52.0,2-1-4,1430,3,2-1,620,2,1-2-4,280,1,1-2,220,1
