date,venue_name,race_no,race_type,weather,wind_dir,wind_ms,wave_cm,rank,waku,reg_no,name,motor_no,boat_no,exhibition_time,course_enter,st_timing,race_time,won3,won3_pay,won3_pop,won2,won2_pay,won2_pop,trio,trio_pay,trio_pop,pair,pair_pay,pair_pop,lap_time,turn_time,straight_time,lap_rank,turn_rank,straight_rank,exhibition_eval
20250707,三国,1,みくにあさイ,晴,西,2,2,1,1,3978,齊 藤 仁,12,69,6.80,1,0.14,1.50.1,1-4-3,1840,8,1-4,560,3,1-3-4,510,2,1-4,690,4,,,,,,,
20250707,三国,1,みくにあさイ,晴,西,2,2,2,4,4405,南 野 利 騰,11,47,6.84,4,0.08,1.51.7,1-4-3,1840,8,1-4,560,3,1-3-4,510,2,1-4,690,4,,,,,,,
20250707,三国,1,みくにあさイ,晴,西,2,2,3,3,3788,一 宮 稔 弘,26,11,6.86,3,0.09,1.52.9,1-4-3,1840,8,1-4,560,3,1-3-4,510,2,1-4,690,4,,,,,,,
20250707,三国,1,みくにあさイ,晴,西,2,2,4,6,5143,常 盤 海 心,19,32,6.82,6,0.10,1.54.5,1-4-3,1840,8,1-4,560,3,1-3-4,510,2,1-4,690,4,,,,,,,
20250707,三国,1,みくにあさイ,晴,西,2,2,5,5,4723,寺 島 吉 彦,30,43,6.83,5,0.08,,1-4-3,1840,8,1-4,560,3,1-3-4,510,2,1-4,690,4,,,,,,,
20250707,三国,1,みくにあさイ,晴,西,2,2,6,2,3350,藤 本 佳 史,34,21,6.92,2,0.19,,1-4-3,1840,8,1-4,560,3,1-3-4,510,2,1-4,690,4,,,,,,,
20250707,三国,2,みくにあさガ,晴,西,3,3,1,5,5065,伊久間 陽 優,70,52,6.86,6,0.11,1.49.8,5-3-2,75130,107,5-3,20150,29,2-3-5,3660,14,3-5,4190,12,,,,,,,
20250707,三国,2,みくにあさガ,晴,西,3,3,2,3,4346,前 田 健太郎,46,66,6.89,4,0.11,1.52.8,5-3-2,75130,107,5-3,20150,29,2-3-5,3660,14,3-5,4190,12,,,,,,,
20250707,三国,2,みくにあさガ,晴,西,3,3,3,2,4230,濱 崎 直 矢,23,72,6.86,2,0.33,1.52.9,5-3-2,75130,107,5-3,20150,29,2-3-5,3660,14,3-5,4190,12,,,,,,,
20250707,三国,2,みくにあさガ,晴,西,3,3,4,4,5066,鈴 木 孝 明,16,55,6.84,5,0.28,1.53.5,5-3-2,75130,107,5-3,20150,29,2-3-5,3660,14,3-5,4190,12,,,,,,,
