date,venue_name,race_no,race_type,weather,wind_dir,wind_ms,wave_cm,rank,waku,reg_no,name,motor_no,boat_no,exhibition_time,course_enter,st_timing,race_time,won3,won3_pay,won3_pop,won2,won2_pay,won2_pop,trio,trio_pay,trio_pop,pair,pair_pay,pair_pop,lap_time,turn_time,straight_time,lap_rank,turn_rank,straight_rank,exhibition_eval
20250603,三国,1,みくにあさイ,雨,北西,1,1,1,2,3793,高 橋 真 吾,38,62,6.75,2,0.18,1.50.9,2-1-3,13490,19,2-1,3280,5,1-2-3,370,2,1-2,190,1,,,,,,,
20250603,三国,1,みくにあさイ,雨,北西,1,1,2,1,4134,杉 山 貴 博,69,72,6.69,1,0.15,1.51.4,2-1-3,13490,19,2-1,3280,5,1-2-3,370,2,1-2,190,1,,,,,,,
20250603,三国,1,みくにあさイ,雨,北西,1,1,3,3,4035,杉 江 浩 明,44,44,6.78,3,0.21,1.53.7,2-1-3,13490,19,2-1,3280,5,1-2-3,370,2,1-2,190,1,,,,,,,
20250603,三国,1,みくにあさイ,雨,北西,1,1,4,5,3921,川 村 正 輝,59,53,6.77,6,0.24,1.55.1,2-1-3,13490,19,2-1,3280,5,1-2-3,370,2,1-2,190,1,,,,,,,
20250603,三国,1,みくにあさイ,雨,北西,1,1,5,6,4253,西 川 真 人,42,14,6.84,5,0.16,,2-1-3,13490,19,2-1,3280,5,1-2-3,370,2,1-2,190,1,,,,,,,
20250603,三国,1,みくにあさイ,雨,北西,1,1,6,4,5317,長 尾 萌 加,48,13,6.76,4,0.21,,2-1-3,13490,19,2-1,3280,5,1-2-3,370,2,1-2,190,1,,,,,,,
20250603,三国,2,みくにあさガ,雨,北,1,1,1,2,4050,田 口 節 子,36,29,6.80,2,0.13,1.51.0,2-6-4,7230,23,2-6,2710,9,2-4-6,1560,5,2-6,1570,6,,,,,,,
20250603,三国,2,みくにあさガ,雨,北,1,1,2,6,5187,小 坂 風 太,14,32,6.71,5,0.03,1.52.2,2-6-4,7230,23,2-6,2710,9,2-4-6,1560,5,2-6,1570,6,,,,,,,
20250603,三国,2,みくにあさガ,雨,北,1,1,3,4,3692,竹 腰 正 樹,18,59,6.76,4,0.07,1.53.6,2-6-4,7230,23,2-6,2710,9,2-4-6,1560,5,2-6,1570,6,,,,,,,
20250603,三国,2,みくにあさガ,雨,北,1,1,4,1,5002,上 田 健 太,58,42,6.72,1,0.13,1.54.6,2-6-4,7230,23,2-6,2710,9,2-4-6,1560,5,2-6,1570,6,,,,,,,
20250603,三国,2,みくにあさガ,雨,北,1,1,5,3,3293,宮 内 由紀英,24,16,6.81,3,0.21,,2-6-4,7230,23,2-6,2710,9,2-4-6,1560,5,2-6,1570,6,,,,,,,
20250603,三国,2,みくにあさガ,雨,北,1,1,6,5,5390,高 橋 涼 夏,52,58,6.79,6,0.12,,2-6-4,7230,23,2-6,2710,9,2-4-6,1560,5,2-6,1570,6,,,,,,,
20250603,三国,3,みくにあさズ,雨,北,2,2,1,1,3412,鈴 木 博,28,30,6.79,1,0.06,1.49.5,1-3-4,570,1,1-3,240,1,1-3-4,280,1,1-3,130,1,,,,,,,
20250603,三国,3,みくにあさズ,雨,北,2,2,2,3,4427,秦 英 悟,39,25,6.74,3,0.06,1.51.4,1-3-4,570,1,1-3,240,1,1-3-4,280,1,1-3,130,1,,,,,,,
20250603,三国,3,みくにあさズ,雨,北,2,2,3,4,5213,湯 淺 紀 香,54,40,6.75,4,0.09,1.52.8,1-3-4,570,1,1-3,240,1,1-3-4,280,1,1-3,130,1,,,,,,,
20250603,三国,3,みくにあさズ,雨,北,2,2,4,2,5165,小 林 愛 実,25,52,6.78,2,0.10,1.53.5,1-3-4,570,1,1-3,240,1,1-3-4,280,1,1-3,130,1,,,,,,,
20250603,三国,3,みくにあさズ,雨,北,2,2,5,6,4209,藤 田 竜 弘,67,65,6.87,6,0.15,,1-3-4,570,1,1-3,240,1,1-3-4,280,1,1-3,130,1,,,,,,,
20250603,三国,3,みくにあさズ,雨,北,2,2,6,5,3741,松 尾 基 成,31,63,6.80,5,0.13,,1-3-4,570,1,1-3,240,1,1-3-4,280,1,1-3,130,1,,,,,,,
20250603,三国,4,みくにあさ推,雨,北西,1,1,1,4,5197,中 野 仁 照,22,46,6.76,3,0.02,1.50.2,4-3-6,2400,9,4-3,420,2,3-4-6,420,3,3-4,100,1,,,,,,,
20250603,三国,4,みくにあさ推,雨,北西,1,1,2,3,4415,下 出 卓 矢,21,70,6.71,2,0.01,1.52.8,4-3-6,2400,9,4-3,420,2,3-4-6,420,3,3-4,100,1,,,,,,,
20250603,三国,4,みくにあさ推,雨,北西,1,1,3,6,4987,島 倉 都,53,68,6.79,6,0.07,1.53.9,4-3-6,2400,9,4-3,420,2,3-4-6,420,3,3-4,100,1,,,,,,,
20250603,三国,4,みくにあさ推,雨,北西,1,1,4,5,3757,畑 和 宏,35,17,6.86,4,0.08,1.54.9,4-3-6,2400,9,4-3,420,2,3-4-6,420,3,3-4,100,1,,,,,,,
20250603,三国,4,みくにあさ推,雨,北西,1,1,5,2,5331,佐 藤 永 梧,57,27,6.84,5,0.18,,4-3-6,2400,9,4-3,420,2,3-4-6,420,3,3-4,100,1,,,,,,,
20250603,三国,5,予選,雨,北西,1,1,1,4,4364,池 永 太,61,51,6.86,4,0.11,1.51.0,4-1-6,1410,4,4-1,450,2,1-4-6,390,2,1-4,170,1,,,,,,,
20250603,三国,5,予選,雨,北西,1,1,2,1,4949,横 田 貴 満,13,15,6.83,1,0.18,1.52.6,4-1-6,1410,4,4-1,450,2,1-4-6,390,2,1-4,170,1,,,,,,,
20250603,三国,5,予選,雨,北西,1,1,3,6,4003,表 憲 一,19,18,6.82,6,0.07,1.53.5,4-1-6,1410,4,4-1,450,2,1-4-6,390,2,1-4,170,1,,,,,,,
20250603,三国,5,予選,雨,北西,1,1,4,5,5311,小 林 京 平,20,69,6.74,5,0.05,1.54.6,4-1-6,1410,4,4-1,450,2,1-4-6,390,2,1-4,170,1,,,,,,,
