date,venue_name,race_no,race_type,weather,wind_dir,wind_ms,wave_cm,rank,waku,reg_no,name,motor_no,boat_no,exhibition_time,course_enter,st_timing,race_time,won3,won3_pay,won3_pop,won2,won2_pay,won2_pop,trio,trio_pay,trio_pop,pair,pair_pay,pair_pop,lap_time,turn_time,straight_time,lap_rank,turn_rank,straight_rank,exhibition_eval
20250421,三国,1,みくにあさイ,晴,北西,5,5,1,1,4236,松 村 敏,44,19,6.78,1,0.08,1.52.8,1-3-2,1200,6,1-3,420,2,1-2-3,440,2,1-3,300,2,,,,,,,
20250421,三国,1,みくにあさイ,晴,北西,5,5,2,3,3690,河 合 三 弘,64,47,6.93,3,0.14,1.55.6,1-3-2,1200,6,1-3,420,2,1-2-3,440,2,1-3,300,2,,,,,,,
20250421,三国,1,みくにあさイ,晴,北西,5,5,3,2,3156,金 子 良 昭,62,33,6.81,2,0.14,1.56.8,1-3-2,1200,6,1-3,420,2,1-2-3,440,2,1-3,300,2,,,,,,,
20250421,三国,1,みくにあさイ,晴,北西,5,5,4,4,4469,土 山 卓 也,20,57,6.99,4,0.17,1.59.2,1-3-2,1200,6,1-3,420,2,1-2-3,440,2,1-3,300,2,,,,,,,
20250421,三国,1,みくにあさイ,晴,北西,5,5,5,5,3462,竹 上 真 司,14,42,6.85,6,0.17,,1-3-2,1200,6,1-3,420,2,1-2-3,440,2,1-3,300,2,,,,,,,
20250421,三国,1,みくにあさイ,晴,北西,5,5,S1,6,4583,古 田 祐 貴,32,54,6.84,5,0.15,,1-3-2,1200,6,1-3,420,2,1-2-3,440,2,1-3,300,2,,,,,,,
20250421,三国,2,みくにあさガ,晴,北,6,6,1,1,4434,田 中 辰 彦,52,44,6.86,1,0.22,1.50.2,1-2-5,1060,5,1-2,250,1,1-2-5,360,3,1-2,120,1,,,,,,,
20250421,三国,2,みくにあさガ,晴,北,6,6,2,2,5217,藤 原 碧 生,12,30,6.76,2,0.15,1.52.1,1-2-5,1060,5,1-2,250,1,1-2-5,360,3,1-2,120,1,,,,,,,
20250421,三国,2,みくにあさガ,晴,北,6,6,3,5,4360,庄 司 孝 輔,56,48,6.83,5,0.18,1.52.2,1-2-5,1060,5,1-2,250,1,1-2-5,360,3,1-2,120,1,,,,,,,
20250421,三国,2,みくにあさガ,晴,北,6,6,4,3,5059,冨 田 祥,70,70,6.92,3,0.12,1.54.2,1-2-5,1060,5,1-2,250,1,1-2-5,360,3,1-2,120,1,,,,,,,
